bodyx,bodyy,bodyz
0.3985669,-0.3951176,0.2323602
0.4794663,-0.1260382,0.3072883
0.5552936,-0.06662729,0.1495676
0.7487189,-0.1825579,0.09559645
0.6778642,-0.2753606,0.05449003
0.487756,-0.5475006,0.06894719
0.5185992,-0.7871048,0.09737945
0.5164824,-0.925817,0.09348544
0.5758662,-1.302097,0.288781
0.9078573,-1.511545,0.3724681
1.359192,-1.308289,-0.06490448
1.581061,-1.118019,-0.7114169
1.215551,-1.123288,-0.8672338
0.8884349,-1.006729,-0.6587288
1.137235,-0.5299106,-0.664269
1.428178,-0.02482718,-0.6425896
1.67452,0.1470338,-0.6374009
1.770769,-0.2698918,-0.8799664
1.432997,-1.003507,-0.9488015
1.03044,-1.400093,-0.7977862
0.6002356,-1.485145,-0.6065252
0.2924974,-1.30349,-0.4599263
0.3913928,-0.8227751,-0.3939962
0.580136,-0.1578015,-0.3207765
0.9269694,0.2995991,-0.3624899
1.215935,-0.05104638,-0.3871311
1.048641,-0.448379,-0.2651728
0.7647399,-0.3289209,-0.129696
0.3433392,-0.3248476,0.04630239
0.04364704,-0.3025241,0.1335616
0.1909012,-0.3629703,0.2198149
0.2506106,-0.6369818,0.3976563
0.2935976,-0.5873115,0.4396455
0.4732092,-0.4083549,0.5537496
0.4750824,-0.1692453,0.7373965
0.2680746,0.1028416,0.6747075
-0.1224066,0.1513113,0.4725468
-0.2464655,0.580008,0.2961269
0.1073115,1.45803,0.2773928
0.3885268,1.816519,0.2263674
0.3699783,1.339149,-0.1256477
0.1067625,0.7849098,-0.3315969
-0.218965,0.6515922,-0.1167784
-0.3266462,0.6440313,0.1896147
-0.2087911,0.6034251,0.4121889
0.05603264,0.4506701,0.5413546
0.3414044,0.3533922,0.5303069
0.4109732,0.5325957,0.3862785
0.2393156,0.8114115,0.2030014
0.1498578,1.107713,0.06622872
0.1006399,0.7639031,0.1044595
-0.1149535,-0.1039003,0.2463187
-0.1633392,-0.3133277,0.2548133
-0.05383582,-0.1666627,0.266641
0.1303561,-0.04001567,0.278175
0.5043177,0.1168255,0.1765973
0.586344,-0.06875476,0.166764
0.3755184,-0.3081676,0.2237364
0.3139436,-0.4443353,0.2548279
0.2620532,-0.5471802,0.201145
0.2106999,-0.6271356,0.09828055
0.336929,-0.7804333,0.1213125
0.5824796,-0.7124361,0.108545
0.7920714,-0.6341473,-0.02419981
0.8503852,-0.834298,-0.2710912
0.8897945,-0.9228279,-0.6389764
0.9516623,-0.7501419,-0.8273207
0.9808282,-0.4438178,-0.8060209
1.184803,-0.09123291,-0.7989303
1.332354,0.1006681,-0.8015478
1.131377,-0.2111142,-0.7611424
0.8822928,-0.8088111,-0.732248
0.5494004,-1.082493,-0.7142182
0.2534431,-1.071771,-0.6621035
0.326094,-0.9426468,-0.6609445
0.3880701,-0.7382773,-0.6542443
0.4127085,-0.4934769,-0.5978778
0.6041558,0.01102581,-0.6099471
0.6913367,0.4480818,-0.5816097
0.6673836,0.3778964,-0.4750522
0.5721998,0.07313417,-0.3991808
0.3282512,-0.2350892,-0.3540331
0.05677397,-0.4428647,-0.2264345
-0.1076526,-0.5236717,0.07581763
-0.05395236,-0.6183931,0.2791066
0.1445381,-0.6325809,0.3027318
0.2454345,-0.5641883,0.3836563
0.1818591,-0.5067272,0.4403534
0.01090186,-0.3671767,0.472798
-0.1786743,-0.1693136,0.5252888
-0.2762877,0.2727078,0.5229108
-0.2508445,1.064153,0.5242873
-0.1597183,1.605641,0.4302691
-0.06544484,1.546492,0.2372674
0.01704819,1.108316,0.1093871
0.03803432,0.6178135,0.1084436
0.1008506,0.4510494,0.2934084
0.3119921,0.5385622,0.4954334
0.4750133,0.4996709,0.5567186
0.6894982,0.3683889,0.564309
0.9403796,0.410386,0.5281759
0.7708774,0.7045242,0.3664677
0.5661853,0.9749801,0.1428189
0.7929329,0.6849922,0.1172876
0.8499128,0.02386957,0.196924
0.5093553,-0.3695863,0.1661437
0.2785648,-0.5628,0.2616989
0.3293349,-0.440205,0.4587315
0.4745848,-0.1285991,0.4829133
0.5070227,-0.2212725,0.3750263
0.4508849,-0.3757244,0.2742072
0.4234636,-0.6267218,0.2710798
0.3987937,-1.031441,0.2792778
0.4099706,-1.034215,0.2371043
0.5187398,-1.016215,0.2512734
0.8233673,-1.142535,0.1997447
1.166605,-1.157906,-0.1538838
1.261694,-0.9870667,-0.748881
1.242568,-0.6859781,-1.141532
1.243674,-0.7021391,-1.081253
1.436381,-0.6507999,-0.9056633
1.691734,-0.3825071,-0.7909066
1.580298,-0.4765008,-0.7141936
1.309476,-0.7247941,-0.7299849
0.9485474,-0.9953239,-0.6563756
0.5943766,-1.019466,-0.5945477
0.5846079,-0.5532572,-0.7086344
0.607067,-0.08862486,-0.7954315
0.7068256,0.2250666,-0.94743
1.102965,0.2428203,-1.173751
1.410688,0.05165803,-1.184119
1.439146,0.03624925,-0.8802694
1.126166,-0.0121766,-0.4308752
0.5879414,-0.06624832,-0.2091392
0.3359618,-0.08732789,-0.1551796
0.5089249,-0.2519697,-0.02184274
0.671422,-0.4528251,0.09703158
0.6875595,-0.6418416,0.2081331
0.8194598,-0.7691379,0.2734553
0.9456973,-0.9803006,0.3220251
0.9890452,-1.138911,0.4251758
1.063243,-0.9837234,0.4493389
0.9466335,-0.8150031,0.5163887
0.6720741,-0.5019383,0.5819387
0.4595638,0.1680644,0.4793854
0.3949546,1.177884,0.3259237
0.3825033,1.932066,0.1313241
0.1006817,1.484949,0.05044082
-0.1532917,0.7987489,0.09906409
-0.1311295,0.5054766,0.1807971
-0.05084607,0.1811361,0.4472856
0.2479402,0.4283056,0.5785895
0.588857,0.5692736,0.4681865
0.7986892,0.293602,0.425411
1.108179,0.4337894,0.3458872
1.29979,0.4250625,0.3169797
1.123853,0.7075142,0.3115657
0.8752139,1.342573,0.1773331
0.9784708,1.07383,0.2304108
1.073066,0.2131335,0.3257513
0.9339649,-0.5572323,0.250606
0.9487824,-0.5174461,0.2395742
0.8783079,-0.08013403,0.2411019
0.8540338,-0.3070616,0.2447462
0.9911712,-0.3049967,0.2752681
0.8714558,-0.2436009,0.2580712
0.822348,-0.7029118,0.3017119
0.8049121,-0.960545,0.3566695
0.6890262,-1.174822,0.3347251
0.6097886,-1.2178,0.2675315
0.3709739,-1.134099,0.2290655
0.4693598,-1.220693,0.2558484
0.9446691,-1.052964,0.1369592
1.170829,-1.097844,-0.1516462
1.103918,-1.360628,-0.372354
1.001283,-1.428191,-0.3919388
1.352548,-1.322981,-0.3565217
1.855859,-0.7802327,-0.5902298
1.935732,-0.3997067,-0.8977602
1.824754,-0.4463739,-0.9291907
1.473276,-0.7237667,-0.8123229
0.9228534,-1.189294,-0.6952445
0.4461853,-1.136964,-0.6578405
0.09535526,-0.825465,-0.7360243
-0.08268167,-0.645049,-0.8279021
-0.1521371,-0.4616864,-0.8053906
0.02195148,-0.4690636,-0.6937386
0.3515919,-0.273848,-0.591332
0.5862868,0.1209399,-0.4143475
0.6118403,0.3234961,-0.1866724
0.2402669,0.2352607,0.007543523
-0.1614512,-0.07352634,0.1327917
-0.3023342,-0.1732032,0.1555918
-0.3501331,-0.2753812,0.2790487
-0.3809434,-0.4192972,0.4399055
-0.4070564,-0.2493107,0.4467018
-0.3325094,-0.1042249,0.5252292
-0.2350322,-0.04188351,0.6735777
-0.161822,0.1006093,0.6728336
-0.2331858,0.2751485,0.602122
-0.451154,0.5346776,0.5096973
-0.3973384,1.22128,0.3810524
-0.2958479,2.197785,0.314865
-0.2950052,2.241901,0.1927509
-0.2543556,1.484455,0.04248778
-0.4436088,1.011766,0.1177302
-0.634057,0.7777964,0.2361326
-0.6584533,0.8435273,0.3382359
-0.6047109,0.8437135,0.4884817
-0.3368777,0.5269721,0.4753125
-0.08103696,0.6237852,0.4110973
-0.04806972,0.8478574,0.3387678
-0.1418605,1.186674,0.2115928
-0.2271036,1.615315,0.225789
-0.2867808,0.8445577,0.2515808
-0.3142744,-0.3366671,0.2201299
-0.3296443,-0.3716076,0.271374
-0.4034692,0.07044347,0.3175216
-0.2265488,0.2764709,0.2818931
0.06999609,0.2481025,0.1528184
0.04456651,0.03143876,0.0104724
-0.06493476,-0.2713448,-0.007006058
-0.1427025,-0.7077839,0.06522232
-0.1998969,-0.9676613,0.1012071
-0.2081323,-0.8290647,0.1109458
-0.1735818,-0.7084952,0.2140699
0.174783,-0.616703,0.2493786
0.6302133,-0.4990871,-0.09744019
0.6393903,-0.8872571,-0.5784304
0.2395925,-1.300665,-0.6221599
-7.452186e-05,-0.7903183,-0.4176449
0.2109287,-0.1211818,-0.4547188
0.528859,0.01904007,-0.5679836
0.7077324,0.08391395,-0.7196036
0.678588,-0.2279245,-0.9014191
0.3500335,-0.8466091,-0.8186485
-0.08601147,-0.8917093,-0.7030181
-0.3764357,-0.675776,-0.6926332
-0.4867257,-0.5967548,-0.6927905
-0.5003682,-0.4196281,-0.7610203
-0.4637976,-0.2972962,-0.7005987
-0.3804712,-0.1293599,-0.5823856
-0.2523893,0.2164878,-0.5091291
-0.1850244,0.4239265,-0.3056785
-0.2693466,0.47586,-0.09455199
-0.3999878,0.3855896,0.04512338
-0.6444561,0.0392838,0.1187058
-0.940775,-0.3709071,0.2076365
-0.958032,-0.5674106,0.422683
-0.8690847,-0.4986054,0.5223066
-0.8186029,-0.4229022,0.5387575
-0.636736,-0.3641531,0.6556493
-0.5333259,-0.09897441,0.7150382
-0.6081138,0.1664839,0.6964727
-0.6298826,0.4760798,0.6826261
-0.6506996,1.318942,0.6923347
-0.8474454,2.292217,0.6318868
-1.098428,2.182794,0.3616264
-1.177977,1.143626,0.08110043
-1.075579,0.514465,0.112097
-0.9047445,0.4629439,0.392305
-0.7446287,0.8438725,0.6210542
-0.6336405,1.318548,0.6935761
-0.4455445,1.122719,0.5590253
-0.0272062,0.9001221,0.3600366
0.3073836,0.8937153,0.3455914
0.3168574,0.8836771,0.2307734
0.2962459,1.045393,0.04386312
0.2582389,0.5469636,0.105479
0.1720178,-0.3047177,0.1558698
0.1025907,-0.5621083,0.1737802
-0.05465855,-0.3834796,0.2683068
0.03565562,-0.151391,0.2497271
0.2737003,-0.2712321,0.1693132
0.2414898,-0.3223374,0.1693757
0.2080335,-0.3435075,0.2002754
0.1402272,-0.6427654,0.1994064
0.02413197,-0.7182499,0.2198308
0.02628667,-0.9385904,0.1960323
-0.09373896,-1.212862,0.1125055
-0.1782774,-1.106343,0.1077507
0.01361231,-0.9653172,0.06497932
0.4051472,-0.8412822,-0.118107
0.7209529,-1.026226,-0.381937
0.6372095,-1.294307,-0.5578367
0.5879644,-1.178954,-0.538512
0.9740569,-1.135013,-0.6604152
1.647978,-1.008506,-0.9553593
2.442567,-0.4111939,-1.071271
2.641989,-0.0406793,-1.044415
2.280573,-0.6605169,-0.8885593
2.156627,-1.537753,-0.6152373
1.610503,-1.515722,-0.5432574
0.742775,-0.9564751,-0.7342491
0.6333444,-0.475645,-0.9756529
0.8268108,-0.2570855,-1.172783
1.33055,-0.402151,-1.286985
2.13494,-0.389607,-1.25209
2.204366,-0.1517225,-1.065885
1.716719,0.147268,-0.8563164
1.336621,0.6520066,-0.8062293
1.251771,0.7607584,-0.8594417
1.285718,0.4371665,-0.7226207
1.097542,0.2548624,-0.380532
0.8122102,0.1502107,-0.04971977
0.6160367,0.2468801,0.1407595
0.5468591,0.3436443,0.1726884
0.4995672,0.04920896,0.2042714
0.4688509,-0.297701,0.2657462
0.4425622,-0.486509,0.3216377
0.2697551,-0.5054654,0.4356517
0.1325557,-0.4579949,0.5459002
0.009430911,-0.4806925,0.6657631
-0.2154966,-0.368784,0.6690135
-0.4024131,-0.04193404,0.4434611
-0.4364472,0.6171215,0.2702505
-0.2401049,1.595025,0.2699384
-0.06669046,2.040845,0.3736065
-0.07460683,1.394711,0.4527177
-0.1172749,0.6038704,0.4782862
-0.2318001,0.5398889,0.5853596
-0.4132627,0.613035,0.7334405
-0.4478533,0.5049352,0.8780395
-0.3709793,0.5516898,0.8942481
-0.3683784,0.6087139,0.7829233
-0.2664775,0.8187609,0.6485237
-0.1778105,1.38785,0.4176443
-0.2595105,1.594391,0.3796374
-0.2061054,0.7335559,0.4652253
-0.2125922,-0.320493,0.3523989
-0.4035631,-0.2467471,0.3683208
-0.4904326,0.2116283,0.4534105
-0.413535,0.1759065,0.4276913
-0.2984482,0.1763289,0.425819
-0.4682718,0.1569645,0.3493455
-0.7190696,-0.001880349,0.3204681
-0.7472699,-0.2881278,0.3452256
-0.7178156,-0.8988901,0.3030371
-0.5480955,-1.237858,0.3273104
-0.4001033,-1.197173,0.2994281
-0.3485054,-1.207299,0.101784
0.00137804,-1.168488,-0.3353209
0.4171489,-1.095088,-0.848794
0.383709,-0.8630496,-0.9112309
0.2730981,-0.2563289,-0.7135759
0.5103625,0.393383,-0.675928
0.5118405,0.3606208,-0.6385901
0.2573779,-0.3395929,-0.5775558
0.04108873,-0.8657105,-0.5519188
-0.4600325,-1.081949,-0.5028093
-0.6779889,-0.8611809,-0.5021877
-0.5689413,-0.3412917,-0.5129373
-0.6853592,-0.1978643,-0.4506426
-0.5835159,0.02121056,-0.3988887
-0.3861695,0.2087429,-0.3674072
-0.2569742,0.1028853,-0.317021
-0.1378384,0.1842357,-0.2650855
-0.3383085,-0.003065403,-0.2206529
-0.5587775,-0.2389296,-0.2069995
-0.7159067,-0.2106511,-0.1215347
-0.8748528,-0.2692903,0.05955368
-0.8398708,-0.2066152,0.1541474
-0.7391407,-0.2153383,0.2160237
-0.5912911,-0.1597916,0.3992964
-0.5314599,0.1032608,0.6034504
-0.7050575,0.2486288,0.6383857
-0.9286253,0.5655121,0.5091067
-1.058892,1.245884,0.4049754
-1.006159,2.158962,0.3529428
-0.9158275,2.438998,0.236238
-0.8946511,1.648742,0.1025398
-0.8399472,0.9424302,0.1109064
-0.8244171,0.8690122,0.3026752
-0.8247986,1.005581,0.5208992
-0.7309313,0.9686728,0.5925258
-0.6078556,0.8721348,0.5704975
-0.5398649,0.9823996,0.5513411
-0.5731254,1.186581,0.4422672
-0.6834257,1.428449,0.2743577
-0.7735138,1.178005,0.2182698
-0.723405,0.3265781,0.2472005
-0.6557322,-0.2505217,0.2651684
-0.8128382,-0.2586629,0.2797825
-0.8971184,0.05320284,0.3746119
-0.6543348,0.2323346,0.4478603
-0.472547,0.2409692,0.3011232
-0.5606318,0.1510406,0.1041039
-0.6677938,-0.2988882,0.02130358
-0.6806036,-0.5721941,-0.05034847
-0.6820622,-0.5287355,-0.09607727
-0.3716428,-0.4613186,-0.009278135
0.3764089,-0.2757346,0.02996671
0.8563854,-0.3058631,-0.3200614
0.6893246,-0.4954809,-0.7634491
0.1888837,-0.5857506,-0.7543164
-0.2286965,-0.386528,-0.5376195
-0.2169814,0.05965433,-0.4899647
0.03259482,0.0754632,-0.5309666
0.07900597,-0.1895084,-0.6490194
-0.03255834,-0.4764826,-0.7866355
-0.2035334,-0.784222,-0.7390399
-0.5174853,-0.7587022,-0.6257389
-0.7006777,-0.6972163,-0.6021579
-0.6578754,-0.6930771,-0.6081689
-0.6994909,-0.5077988,-0.6271168
-0.7246071,-0.274532,-0.5769086
-0.5458439,-0.01810831,-0.4645406
-0.303364,0.1048257,-0.376655
-0.2391626,0.02065301,-0.2478835
-0.4000547,-0.1352485,-0.1061194
-0.5870413,-0.3050303,0.01656421
-0.7787118,-0.3542583,0.1398076
-0.9579304,-0.2670531,0.2650021
-1.047312,-0.1566185,0.4204272
-1.018919,-0.05160868,0.5031641
-0.7862411,-0.001329204,0.5352303
-0.5235705,-0.008256553,0.6258017
-0.4825758,0.04817392,0.6532101
-0.6564927,0.1587997,0.5829691
-0.7697883,0.519553,0.5133507
-0.6154794,1.411703,0.4707335
-0.5240711,2.235498,0.3753473
-0.6816432,2.181634,0.1534683
-0.8367218,1.472098,-0.01526966
-0.9646419,0.9237003,0.03595656
-1.095743,0.8298885,0.2390093
-1.091556,0.9422384,0.4695184
-0.9722018,0.9780265,0.5452824
-0.7776556,0.8905204,0.4736212
-0.4729618,0.9313627,0.4315438
-0.3608925,1.066243,0.3209772
-0.5213588,1.409034,0.1326008
-0.5723228,1.695579,0.06168296
-0.5762098,0.8267162,0.07515153
-0.6127774,-0.1851918,0.1176686
-0.6155355,0.05379602,0.1553426
