bodyx,bodyy,bodyz
0.6251981,-0.8351378,-0.6957566
0.5019601,-0.8685086,-0.7971762
0.4459699,-0.8846905,-0.7919543
0.4383045,-0.8759299,-0.7324917
0.4511073,-0.7758467,-0.6971648
0.5091434,-0.5769958,-0.7101487
0.5607532,-0.5235865,-0.7107226
0.6336316,-0.5668646,-0.692995
0.7551064,-0.4919029,-0.6323639
0.8980011,-0.3359047,-0.5219211
1.003654,-0.260307,-0.4035047
0.9995051,-0.3013163,-0.2632237
0.9630082,-0.326587,-0.117091
0.9480788,-0.2959297,-0.07918336
0.8950929,-0.2973738,-0.1264506
0.8247194,-0.2949198,-0.1032643
0.7846998,-0.2229618,-0.04939336
0.7508919,-0.1537071,0.02766658
0.6822978,-0.1426218,0.1751411
0.6010983,-0.1945569,0.2412777
0.5491854,-0.2547706,0.2382959
0.5430599,-0.2751334,0.2463212
0.6015033,-0.3428676,0.2212708
0.6620869,-0.4581361,0.1938122
0.6442351,-0.5744092,0.1285293
0.6100942,-0.6802507,0.03397447
0.6144911,-0.7056326,0.0270991
0.6354596,-0.6812042,0.1184775
0.7193753,-0.6093575,0.2279756
0.8373981,-0.4778015,0.2547402
0.8470444,-0.3677182,0.2382622
0.7689314,-0.1305679,0.2668549
0.664415,0.3033175,0.3116846
0.4807799,0.6617026,0.3774211
0.2854227,0.9139416,0.4442424
0.1935354,1.165518,0.4378684
0.1574165,1.241537,0.3906838
0.1193308,1.06109,0.3717104
0.09684633,0.9098564,0.3882307
0.09017426,1.046124,0.4147457
0.1039131,1.220629,0.4144301
0.1549429,1.200626,0.3649949
0.2398075,1.175948,0.2562797
0.325171,1.13015,0.1262114
0.3373794,1.068231,0.07092018
0.2940385,1.106966,0.06301093
0.2506102,1.071815,0.01804229
0.1384199,0.9465764,-0.02511848
0.008509146,0.7891596,-0.06132898
-0.007426508,0.6146637,-0.1113048
0.02941761,0.4641186,-0.1359681
0.0619743,0.2714672,-0.1313478
0.1181997,0.1802531,-0.1201789
0.2039205,0.1780278,-0.1248047
0.2716046,0.08894539,-0.1380587
0.2771784,0.01892174,-0.1426679
0.2911417,-0.07621232,-0.1304468
0.3045965,-0.1979029,-0.07505772
0.2771861,-0.2343344,-0.003337129
0.2780617,-0.3211258,0.04300626
0.2648083,-0.4264456,0.0508339
0.2172818,-0.4357081,0.02681266
0.2067381,-0.445585,0.02979308
0.2544131,-0.5191194,0.1023881
0.314635,-0.5710595,0.2392992
0.2731252,-0.4225699,0.3441543
0.2272803,-0.216839,0.329107
0.3041,-0.2934946,0.2738595
0.4028776,-0.5220593,0.2183802
0.5131766,-0.7037249,0.1392295
0.6089069,-0.851752,0.04932821
0.6600503,-0.950627,-0.09497121
0.7023973,-1.062857,-0.2537188
0.6759652,-1.111745,-0.367723
0.6674984,-1.056376,-0.4828921
0.7105246,-0.9834947,-0.549583
