bodyx,bodyy,bodyz
-0.001324976,0.008620835,0.05599214
-0.003416866,0.002100551,0.05733984
0.01030916,-0.0001170466,0.04542779
0.01683226,-0.007312987,0.04396035
0.008930748,-0.018601,0.05534028
-0.006904326,-0.02255442,0.07845803
-0.01433051,-0.01194326,0.1080174
-0.007803171,0.002440277,0.06709111
-0.004279791,0.003800263,0.007262706
-0.007631486,-0.01425965,0.01564898
-0.008936165,-0.02857677,0.02078692
-0.003490906,-0.01757532,0.01113419
0.003590758,-0.005054913,0.01830128
0.007094618,-0.008692131,0.01807079
0.001941257,-0.007841335,0.02187901
-0.005491465,-0.003361412,0.02691988
-0.0004677232,-0.00622059,0.01921617
0.002308556,-0.005277573,0.01263724
-0.001805892,-0.008518322,0.01169779
0.0002856844,-0.0177835,0.01036438
-0.0001591218,-0.02005077,0.004444423
-0.001723453,-0.02200866,0.005255443
-0.001802985,-0.02163223,0.01269377
-0.004550005,-0.01879886,0.01399153
-0.002851208,-0.0178468,0.01135281
-0.0007894053,-0.01340005,0.008197754
-0.001852345,-0.01149658,0.007215617
-0.00318788,-0.01341949,0.006338338
-0.005858431,-0.01707505,0.005117484
-0.006092266,-0.02016777,0.004604838
-0.00457216,-0.01514793,0.001920026
-0.004447018,-0.01079767,0.001973207
-0.004593455,-0.01422721,0.000851451
-0.004281604,-0.01543255,-0.004085916
-0.002077864,-0.008424522,-0.01043408
1.762507e-05,-0.002869054,-0.0157745
-0.001375506,-0.005178383,-0.001651966
-0.002995488,-0.005975641,0.02382326
-0.001471589,-0.007009294,0.02351731
0.0007648188,-0.01909378,-0.01147567
0.002316853,-0.03102519,-0.04173176
0.002810558,-0.02617831,-0.0275493
0.003059444,-0.02013733,-0.007444631
0.005293877,-0.0266829,-0.01395871
0.005214326,-0.02677721,-0.01023147
0.002631399,-0.02126596,-0.006222033
0.0008715343,-0.02101806,-0.01452896
-0.002222807,-0.01790062,-0.008675642
-0.006143494,-0.01617514,-0.001677115
-0.01287903,-0.01494481,0.006137358
-0.01462079,-0.008768552,0.00917909
-0.008954507,-0.004038263,7.46673e-05
-0.01213906,-0.0009217148,0.007353037
-0.01075064,-0.0007798086,0.008757193
-0.00237582,-0.001546012,0.003850343
-0.004980187,-0.001107541,0.01135848
0.0004462819,-0.002764442,0.005072067
0.01874043,-0.002251007,-0.0035309
0.03435667,-0.001787775,-0.01025956
0.02825385,-0.005111231,-0.007249614
-0.004654868,-0.00769217,0.009437261
-0.02020778,-0.007240295,0.004874206
-0.007063492,-0.006691012,0.0002617412
0.003060856,-0.0112781,-0.0003713324
-0.001946897,-0.01886415,-0.008052842
-0.008108779,-0.0223106,-0.002545974
-0.003895544,-0.0179198,-0.003222198
-0.00731943,-0.01305203,-0.01001046
-0.01096437,-0.01463892,-0.02095901
-0.008991973,-0.0139703,-0.0328743
-0.009703729,-0.01028801,-0.009203275
-0.001395455,-0.008975144,0.01863415
-0.0044503,-0.009117683,0.01548758
-0.01311383,-0.01409348,0.01117275
-0.01206373,-0.02214924,0.003670201
-0.01644309,-0.02680821,-0.02251207
-0.01170398,-0.02462888,-0.03101571
-0.005498968,-0.01998101,-0.0167742
-0.002920699,-0.01785797,-0.016775
0.000386463,-0.01367788,-0.01459739
-0.004985185,-0.01050829,-0.009664573
-0.0002648369,-0.004840217,-0.01809324
0.002147848,0.004709579,-0.01361154
-0.00378255,0.002070076,-0.0110539
-0.001074104,0.0006902268,-0.01561249
-0.002120917,0.01007314,-0.0112276
-0.0007338312,0.01454759,-0.0164435
8.302248e-05,0.02025496,-0.01986619
-0.004158263,0.02830992,-0.01742596
-0.002650002,0.03522255,-0.01121468
-0.003924377,0.03986342,0.00423791
-0.003526252,0.0305027,0.002449928
-0.003222012,0.01792528,-0.003462916
-0.005928686,0.01205493,1.131664e-05
-0.003424782,0.007980285,-0.003750823
-0.003551704,0.007088385,-0.001150218
-0.00306182,0.005448778,0.004102116
-0.002325871,-8.717901e-06,0.003284474
-0.005436935,-0.01334947,0.006459623
-0.004893381,-0.02479954,0.008506387
-0.002930252,-0.02276348,0.006944736
-0.0002641726,-0.02739001,0.002725914
-0.0003656452,-0.03702711,-0.001076841
-0.001996476,-0.04064827,0.0005769726
0.0008098265,-0.04600564,0.0004758455
0.0007719824,-0.03932603,-0.003069996
0.0002382032,-0.0251156,-0.004189342
0.0008617061,-0.01855861,-0.003799725
-0.001979263,-0.007835787,-0.007577573
-0.00490934,0.001480971,-0.02260786
-0.00326072,0.001062758,-0.04170161
0.01264856,0.001165043,-0.03679062
0.02656767,0.0009050414,-0.009334847
0.008848565,-0.008525461,-0.002592473
-0.00974931,-0.01564908,-0.01695673
0.003376084,0.0002168091,-0.01647991
0.01031484,0.02114478,-0.006427268
-0.001410972,0.01960656,-0.001959548
-0.0003729062,0.006414108,-0.003968857
0.004172429,-0.003321927,-0.01165787
0.002107896,-0.009513607,-0.01300066
-0.002443493,-0.01483859,-0.01023177
-0.009730726,-0.01734818,-0.009730155
-0.0002452653,-0.01641138,-0.006071386
0.01137637,-0.01883614,-0.003524997
0.004739557,-0.01844152,-0.004223756
0.003922818,-0.01424759,-0.009030499
0.005998141,-0.01925688,-0.01451572
0.002100898,-0.02486862,-0.01435001
0.005790552,-0.02631258,-0.01820382
0.01052423,-0.02912257,-0.02379201
0.01121279,-0.02681189,-0.01884292
0.01162707,-0.02507389,-0.0119132
0.004627939,-0.02605097,-0.0115309
-0.004885388,-0.02396992,-0.005311829
-0.003574672,-0.02440186,0.00731922
-0.00161251,-0.02297754,0.008313767
-0.003789533,-0.01463013,0.002135484
-0.0004122636,-0.006796012,-0.004961962
-0.001790651,-0.007108023,-0.01307169
-0.006103813,-0.009451426,-0.006589519
-0.002767852,-0.002316313,0.004018557
-0.002669524,0.005591636,0.002580127
-0.00302027,0.01040116,0.007302719
-0.0006105286,0.01522733,0.01566006
-0.001820777,0.01362158,0.01202282
-0.002054157,0.01449981,0.01035632
-0.003568936,0.02305035,0.01141687
-0.004240245,0.03127625,0.005818344
0.0002145792,0.03549929,0.001907865
0.00249591,0.03093574,0.0002992442
0.003002833,0.0239122,0.006431
0.00442279,0.02068162,0.01610368
0.006235622,0.01628815,0.005853847
0.006210743,0.01055289,-0.005488693
0.005553292,0.006447005,-0.0006358297
0.006673771,0.008740444,-0.003797989
0.001677912,0.01142287,-0.01277754
-0.00347863,0.007674332,-0.01852635
0.000397991,0.005363987,-0.02585105
0.002647465,-0.0006964476,-0.02118793
0.000794144,-0.01347575,-0.00865292
0.0009019141,-0.02251431,-0.00530663
0.001619381,-0.0268551,-0.007664538
0.0009861852,-0.02638685,-0.0124642
0.0009605232,-0.02674794,-0.01411091
