bodyx,bodyy,bodyz
-0.1398102,0.1452958,-0.03384127
-0.1876276,0.161447,0.04152
-0.1550114,0.1498788,-0.04556018
-0.08212208,0.1371349,-0.1419764
-0.07972284,0.08897368,-0.1656304
-0.1036024,0.107477,-0.1724024
-0.2296718,0.1139808,-0.09410133
-0.3056559,0.03871199,-0.07708785
-0.3317806,-0.03209925,-0.09976597
-0.3321081,-0.08060001,-0.08966101
-0.2375467,-0.05101526,-0.09948953
-0.2124074,0.02065108,-0.06505521
-0.2141466,0.1034451,-0.04502983
-0.2394164,0.2319374,0.001084532
-0.2726892,0.2851356,0.07110908
-0.06961728,0.1864611,0.03873789
0.3020965,-0.08957618,0.02456483
0.5904505,-0.4039501,0.04658978
0.5849303,-0.4414359,0.050621
0.4097517,-0.3063068,0.06700838
0.3900885,-0.2788207,0.07082164
0.489583,-0.2277119,0.07095454
0.5887695,-0.04957977,0.0717443
0.5478296,0.04792943,0.08167559
0.3540356,0.0004674342,0.1166679
0.1684651,-0.07437875,0.1628792
0.02620521,-0.1045218,0.1689468
0.003003319,-0.02763402,0.1168467
-0.0668026,0.1053658,0.07488
-0.1968835,0.1412778,0.06269589
-0.1946068,0.0744202,0.10471
-0.2985863,0.004472482,0.1692547
-0.3221829,-0.04084886,0.1665831
-0.1720508,-0.02551441,0.1557634
-0.1855895,0.04884685,0.163993
-0.1672046,0.09269689,0.1596508
-0.2337926,0.1470731,0.1632734
-0.3942924,0.213479,0.1668058
-0.2991285,0.1967243,0.1653879
-0.2318649,0.1588535,0.1438304
-0.1996187,0.13836,0.1149294
-0.1098195,0.1007816,0.1132154
-0.1199707,0.0886402,0.07708782
-0.08161367,0.1221521,-0.004032016
-0.07752839,0.1243716,-0.02672111
-0.1299057,0.02251574,0.01963374
-0.1079401,-0.1549059,0.05122826
-0.08896741,-0.247553,0.03933939
0.02111619,-0.1362302,-0.01940355
0.1990126,-0.0577294,-0.1190355
0.296566,-0.1785964,-0.1995725
0.3461382,-0.2185238,-0.225103
0.355975,-0.07281755,-0.1765625
0.3397086,0.02916234,-0.0527846
0.3452169,-0.02771941,0.01477146
0.4369977,-0.1147694,-0.08369956
0.5889688,-0.1105651,-0.2168756
0.5782728,-0.03946529,-0.2041301
0.2465057,0.1243653,-0.0732197
-0.2221022,0.2420014,0.0270991
-0.4200074,0.1327695,-0.0003857731
-0.3442137,-0.003993163,-0.09332072
-0.2748758,-0.06717476,-0.1385768
-0.1342629,-0.09903953,-0.1739605
0.03278609,-0.05050772,-0.1950188
0.01617807,0.006587057,-0.174603
-0.07378312,0.11518,-0.1661459
-0.2130582,0.2677421,-0.09913729
-0.3817775,0.242903,0.008429144
-0.4285822,0.1166263,0.05744139
-0.4076558,0.04029562,0.03957835
-0.3071832,-0.01361157,-0.03080577
-0.1183734,-0.0008637523,-0.04472208
