bodyx,bodyy,bodyz
-0.3520404,0.2073489,0.08266443
-0.3316062,0.1336632,0.05227404
-0.1084793,0.1344019,0.06274371
0.1830588,0.2455569,0.12019
0.2973659,0.3326222,0.193885
0.0001143324,0.247926,0.04867324
-0.4393786,0.04700657,-0.1243635
-0.5437493,-0.1040929,-0.1507338
-0.4817271,-0.2600626,-0.155003
-0.1884043,-0.4306115,-0.1000613
0.5388322,-0.5961014,-0.005877957
0.994422,-0.5791452,0.003750016
0.8588572,-0.3776002,-0.2762085
0.769087,-0.2711459,-0.487622
0.7452468,-0.2168881,-0.02410381
0.319922,-0.1069963,0.4545353
-0.115803,0.01667988,0.2435176
-0.1268787,-0.02024818,0.07160669
-0.1148708,-0.1709838,0.2171119
-0.2361965,-0.1496663,0.1520539
-0.3374953,-0.0829226,0.1470976
-0.4942137,0.007182077,0.1890816
-0.6196412,0.1060322,0.04602187
-0.6083334,0.03153964,0.1185867
-0.5244265,-0.01148783,0.1551689
-0.4003495,-0.04547153,0.08728918
-0.223403,-0.0933534,0.157579
0.05379458,-0.103266,0.07266678
0.3141908,-0.2243993,-0.02179609
0.3269353,-0.2285021,-0.0956357
0.2344584,-0.204653,-0.1594882
0.2156775,-0.288287,-0.007677375
0.1153377,-0.2142351,0.05621889
0.07324667,-0.1474981,0.004981514
0.2445935,-0.125243,-0.06410516
0.3572284,-0.0897046,-0.2500605
0.3684494,-0.1157104,-0.4528649
0.481844,-0.02266612,-0.5644529
0.7381121,0.100235,-0.5547153
0.8426657,0.1375857,-0.5432212
0.4324982,0.1036666,-0.3500267
-0.1765524,0.02793888,0.1154727
-0.3773576,0.1481368,0.3749911
-0.2804396,0.3056817,0.3783541
-0.2120364,0.2747361,0.2814343
0.01225863,0.1436263,-0.01423802
0.3060781,-0.01175722,-0.2971596
0.2892954,0.03825553,-0.2428383
0.07438138,0.1761,-0.02724009
-0.1440903,0.1708302,0.03401322
-0.2165027,0.1735117,0.0617982
-0.08254103,0.1171588,0.02998016
0.006131786,0.05537834,-0.07738693
0.02829085,0.09982796,-0.01805343
0.04939899,0.09504145,0.01311913
-0.01246214,0.1227021,0.02074441
-0.108016,0.1589338,0.115181
-0.1631226,0.07628648,0.07466964
-0.1329104,-0.01103588,0.001828575
-0.097124,-0.02177594,-0.06606273
-0.1430175,0.02844717,-0.09188744
-0.1786091,0.04487898,-0.02124854
-0.1904585,0.03865826,-0.03504127
-0.1600053,0.07628294,-0.001199415
-0.06195886,0.113473,0.04510549
-0.04697014,0.1364451,-0.003624547
-0.1364734,0.1273751,0.03834858
-0.2439234,0.1343168,0.1396378
-0.3741044,0.1527632,0.2116779
-0.4664503,0.06295306,0.08685619
-0.3593945,-0.1288728,-0.1459566
0.07144794,-0.3423002,-0.1357738
0.6105971,-0.4284258,-0.08790871
0.8179467,-0.3614408,-0.135051
0.702974,-0.2730442,-0.1013438
0.5622472,-0.1552656,-0.01143899
0.4114431,-0.06554396,0.1507666
0.3554978,-0.04406102,0.2388515
0.4608511,0.03327,0.1095272
0.385745,0.07959181,0.03770292
0.1126122,0.0002181312,0.1359784
-0.1778337,-0.06410032,0.2084916
-0.350438,-0.05361616,0.2055501
-0.3280744,-0.01589028,0.2006256
-0.455222,0.01671103,0.2027134
-0.510928,0.02484356,0.1870564
-0.3471061,0.01190869,0.1309425
-0.3968338,-0.01065536,0.05566825
-0.3466628,-0.02433539,0.05107102
-0.2714355,-0.03215442,0.08204029
-0.3210284,-0.0404417,0.06896984
-0.1230086,-0.05293471,0.07574825
0.02389356,-0.09490024,0.07376245
0.1655939,-0.15727,-0.005950721
0.2635726,-0.1886944,-0.09762752
0.1302259,-0.1819625,-0.1182497
0.1984193,-0.1869461,-0.01919159
0.1601392,-0.1610529,0.06894938
0.004075628,-0.09618662,0.02415676
0.09488184,-0.1005048,-0.009432948
0.1113903,-0.1162913,-0.04069065
0.1762032,-0.08923722,-0.2764721
0.341639,-0.06188656,-0.6434143
0.5707233,-0.003373306,-0.8078306
0.8063478,0.02962871,-0.6704541
0.5245395,0.02517043,-0.425684
0.07301785,0.1045715,-0.08390255
-0.2262041,0.2740915,0.3107661
-0.5436854,0.3726124,0.4874536
-0.3807258,0.2155921,0.3454114
