bodyx,bodyy,bodyz
0.465989,-0.8517527,0.5451265
0.4393128,0.1351724,0.3274301
0.1279266,1.489251,0.05200739
-0.20217,1.868497,-0.06385651
-0.1949972,0.9622597,-0.0162077
-0.06240758,-0.1345894,-0.04320259
-0.0684623,-0.6916203,-0.1642586
-0.05622854,-0.8953482,-0.1984683
0.01236399,-0.6868592,-0.1568302
0.0578126,-0.3958905,-0.06803254
0.1449392,-0.4253855,0.03466623
0.1696576,-0.3991253,0.08149927
0.1422562,-0.2950557,0.1114823
0.2345328,-0.1355757,0.1306281
0.3210853,0.2114078,0.1372275
0.3295035,0.4329611,0.1608462
0.2988155,0.4928369,0.1760947
0.2601169,0.4060527,0.1824295
0.2787395,0.1988303,0.2021862
0.2344971,0.154981,0.2262324
0.1174187,0.2271311,0.2272168
0.001282196,0.286507,0.2233547
-0.150271,0.2061657,0.2312522
-0.225398,0.02235173,0.2117714
-0.1840519,-0.02398446,0.157474
-0.1769722,0.03781798,0.07729561
-0.2542798,0.1738901,0.03757968
-0.3188593,0.2364613,0.06471089
-0.3224194,0.1312482,0.04557157
-0.2711501,0.003643106,-0.003259767
-0.1682256,-0.1886574,-0.04174196
-0.1106624,-0.3841877,-0.1309232
-0.09662594,-0.4873666,-0.2133872
-0.01195705,-0.3689134,-0.2520825
0.09821423,0.1477146,-0.2919066
0.09786473,0.6266531,-0.3757253
-0.01926139,0.5277731,-0.5518097
-0.1281362,0.166782,-0.6608157
-0.1466357,0.08199762,-0.4524586
-0.04312275,0.06441821,0.0008564149
0.08415659,-0.04504869,0.4003814
0.08896561,-0.1002864,0.5655005
0.021232,-0.2083989,0.5480803
-0.0544511,-0.2755973,0.510983
-0.07914536,-0.3296842,0.4575933
-0.05398938,-0.3327666,0.330604
-0.1000569,-0.1421239,0.2104769
-0.2152851,0.001419838,0.04116614
-0.3630724,0.2097864,-0.1970395
-0.5029055,0.3277786,-0.3150337
-0.5937743,0.2274097,-0.3551811
-0.6133725,0.2679057,-0.3874349
-0.510819,0.217985,-0.3474055
-0.3897703,0.07395744,-0.3077328
-0.3012101,-0.1150767,-0.2925651
-0.1677757,-0.4203277,-0.2894216
-0.03860371,-0.433821,-0.3144357
0.04160605,-0.2434608,-0.3035592
0.1011421,-0.06684694,-0.2545957
0.1889698,0.03413249,-0.2185756
0.2669231,0.02975458,-0.2388557
0.2690582,0.1320824,-0.2837629
0.30353,0.1927581,-0.2580455
0.4249098,0.1606974,-0.2088116
0.6000478,0.09987657,-0.1082581
0.7733691,-0.2001155,0.1624429
0.7827566,-0.4390523,0.4632818
0.6743255,-0.06962441,0.551219
0.4953953,0.6755817,0.3780421
0.1100908,1.074808,0.161824
-0.1366348,0.925125,0.06921581
-0.01273967,0.3180738,0.06875347
0.07066016,-0.4080512,0.1109466
0.07481953,-0.4565584,0.06946345
0.04777796,-0.02322768,-0.03237511
-0.07887003,0.04483859,-0.1100307
-0.02275492,-0.2258083,-0.1568389
0.08369175,-0.59568,-0.09943361
0.1282519,-0.8627646,-0.06041161
0.3175069,-0.7862713,0.004382054
0.4304542,-0.4291604,0.1572966
0.4246309,0.07763916,0.1957729
0.3832305,0.3303731,0.2519622
0.2760144,0.1676724,0.3048242
0.2579771,0.04854861,0.2503173
0.2541821,-0.02081711,0.2504081
0.1591475,-0.1070522,0.2252351
-0.003671803,-0.0939791,0.2233101
-0.1389496,-0.2650815,0.3009151
-0.1245364,-0.422604,0.3244399
-0.1779587,-0.2267258,0.3026614
-0.3493526,0.02937215,0.2127259
-0.4317393,0.1267096,0.1204581
-0.4231651,0.03907922,0.0877037
-0.3619463,-0.06861067,0.05399029
-0.2950537,-0.05783973,-0.01224578
-0.2584451,-0.1074364,-0.1458567
-0.3111624,-0.2947824,-0.2782034
-0.3821207,-0.4668183,-0.3506797
-0.260378,-0.2862487,-0.3380465
-0.08312595,0.2145885,-0.3277638
-0.01232606,0.5765454,-0.4458136
0.01494247,0.6330069,-0.4919798
0.07127065,0.3460284,-0.3966566
0.1999662,0.03520308,-0.2465053
0.2177392,0.0767072,-0.01075814
0.08020138,0.1237358,0.1804704
-0.07354247,0.05150241,0.2836944
-0.2501248,0.00614598,0.3255078
-0.3182105,-0.07474774,0.2809351
-0.3121206,-0.04942994,0.2437516
-0.3839306,0.02762032,0.1991521
-0.4195624,0.04693299,0.09837312
-0.4796757,0.1598109,-0.02098272
-0.6014027,0.2554856,-0.1517439
-0.6718664,0.2120887,-0.2415106
-0.699407,0.09435308,-0.2362936
-0.6028595,-0.1359042,-0.1850983
-0.4173548,-0.3656789,-0.1493469
-0.2453732,-0.3756573,-0.1334347
-0.05849229,-0.2699277,-0.1671959
0.03281109,-0.1820699,-0.2369089
0.05540814,-0.04169143,-0.2652338
0.1372142,0.09810735,-0.2534022
0.1602049,0.1422434,-0.2346748
0.1488768,0.1332815,-0.2242439
0.2014097,0.1448827,-0.1832636
0.2338039,0.1988346,-0.0948573
0.3154164,0.1813285,0.001862976
0.4681236,-0.09103031,0.1894962
0.5101164,-0.5202622,0.448764
0.4471961,-0.4935532,0.5311185
0.3229461,0.3184901,0.3571914
0.1229585,1.01678,0.1295531
0.006967358,0.7723811,0.04665707
-0.0004490602,0.3896191,0.1087436
-0.1082649,0.4735588,0.156064
-0.2534618,0.3481099,0.08353989
-0.2566425,-0.01313588,-0.02756697
-0.197211,-0.4773325,-0.1301537
-0.0869171,-1.004794,-0.1814772
0.05277434,-0.9611703,-0.0995299
0.07497087,-0.8257394,-0.03128723
0.06453987,-0.7278789,0.004645731
0.1007316,-0.08866085,0.08137538
0.08893528,0.319809,0.0823976
0.01978903,0.4153692,0.1210623
-0.04758816,0.4568204,0.2212853
-0.0718515,0.2482414,0.2507772
-0.07449202,0.2723008,0.29323
-0.2037487,0.5159464,0.3055629
