bodyx,bodyy,bodyz
-0.4580911,0.1387407,0.1802946
-0.2269629,0.0370684,0.1954385
-0.1559723,-0.0661551,0.2595899
-0.1053256,-0.06084404,0.3187217
-0.03891314,-0.04044008,0.3564039
-0.02381011,0.02305803,0.3693713
0.1304946,0.03887794,0.3603696
0.1625364,-0.05622427,0.3228051
0.03919084,-0.1857663,0.1852317
0.05880724,-0.4621844,0.001392233
0.1182038,-0.6612174,-0.1232066
0.140736,-0.4758273,-0.1559516
-0.03397823,-0.2425892,-0.1791929
-0.2526738,-0.2758603,-0.2515808
-0.07211539,-0.3151962,-0.2199079
0.1540813,-0.2661645,-0.1496008
0.1183167,-0.2930608,-0.1169775
-0.03424935,-0.1694457,-0.01581993
-0.3097625,0.09427333,-0.01998379
-0.4786563,0.2278637,-0.1199256
-0.4308229,0.2745109,-0.1854625
-0.3331667,0.2178236,-0.2471423
-0.1526163,0.1209576,-0.2257579
-0.02702667,0.02273659,-0.2164773
-0.07589944,-0.07962827,-0.1880975
-0.1445678,-0.01558358,-0.07213264
-0.1969957,0.1427256,-0.08202141
-0.144563,0.3295898,-0.1509515
0.01986864,0.4167276,-0.1683901
0.1477918,0.2742741,-0.1221337
0.2851186,0.1917735,-0.03241109
0.3675315,0.1919916,-0.0483723
0.3780295,0.1357977,-0.07356963
0.4309342,0.07050168,-0.0959442
0.3991469,-0.01701023,-0.2329025
0.3484177,-0.02903676,-0.3129151
0.3880657,-0.07990127,-0.2757037
0.3616569,-0.2892594,-0.2682555
0.2641837,-0.369876,-0.3028081
0.1207877,-0.3280634,-0.2574683
0.0200228,-0.2897202,-0.1073135
0.09000317,-0.1009111,0.01238974
0.1292326,0.08711337,-0.01675932
0.04306039,-0.004302618,-0.08714435
-0.09288929,-0.1563444,-0.03331232
-0.3215756,-0.1217744,-0.007152456
-0.4375576,-0.07426173,-0.03009605
-0.3310253,-0.03768792,0.02740991
-0.2615745,0.04660119,0.02885221
-0.2512919,0.07416579,0.06585841
-0.322617,0.136555,0.18704
-0.4984044,0.1612571,0.2115384
-0.4898272,0.08799316,0.1864179
-0.3993084,0.06606427,0.1578391
-0.330498,-0.05255235,0.2061257
-0.09783026,-0.1699962,0.283804
-0.005179059,-0.04878787,0.2722495
-0.0857388,0.0705839,0.2809971
-0.01056952,0.04000869,0.2773095
0.1129763,0.0313814,0.2701869
0.2317986,0.02176842,0.2909266
0.2963815,-0.1844898,0.2454186
0.2755079,-0.4155163,0.1297984
0.3159124,-0.4777305,-0.006911199
0.2384531,-0.4465477,0.003005274
0.02348907,-0.3493222,0.03523407
-0.06561899,-0.2881801,-0.06945623
-0.002544158,-0.2772815,-0.08074454
0.1278527,-0.2692593,-0.05349806
0.1701682,-0.2193773,-0.04232299
0.08239579,-0.04743578,0.01515588
-0.1153817,0.1087961,0.0031872
-0.3491734,0.1976406,0.005831493
-0.3514759,0.1669295,-0.01508869
-0.2384164,0.0669013,-0.1110229
-0.1717749,0.08776363,-0.1269654
-0.02890129,0.03860055,-0.130055
0.02878397,-0.01049326,-0.118503
-0.02152268,0.06910211,-0.04501973
-0.04917491,0.1111975,-0.01184418
-0.1232623,0.2449024,-0.02161161
-0.1061718,0.3717504,-0.06383442
0.02832966,0.3682733,-0.09239507
0.1429983,0.3576283,-0.0524422
0.3025293,0.2548654,-0.002348941
0.4009712,0.1689007,0.01731748
0.3983005,0.1786014,0.005649093
0.4152188,0.1731243,-0.05191091
0.3945608,0.1550396,-0.1355788
0.3961441,0.04697595,-0.1649
