bodyx,bodyy,bodyz
-0.03526943,0.01956119,0.08040532
0.02329977,0.05089949,0.07495308
0.11995,0.09254981,-0.04951158
0.09988782,0.04642691,-0.1504187
0.03091091,-0.02133598,-0.1412459
-0.132727,-0.04680054,-0.0389101
-0.3121591,-0.07493057,0.07046311
-0.4222112,-0.03740425,0.1426414
-0.4732904,0.0239841,0.1652638
-0.4187216,0.08035374,0.1513376
-0.3570102,0.1225192,0.1451187
-0.310931,0.09209995,0.1475362
-0.2468321,0.08712515,0.1586547
-0.2286382,0.07313585,0.1953706
-0.1514682,-0.004527486,0.2359654
-0.01999288,-0.02633172,0.2565415
-0.009426547,-0.0004730133,0.2658806
-0.02458976,0.01700316,0.2928988
0.05407634,0.00772848,0.3218618
0.1430694,-0.01297655,0.301845
0.2136208,-0.03140566,0.2622059
0.2547804,-0.079286,0.2344826
0.2224312,-0.1292613,0.1883498
0.1157042,-0.1755744,0.1489939
-0.06418175,-0.1851834,0.1275777
-0.1821774,-0.1808226,0.06558955
-0.103638,-0.2615969,-0.02185114
0.02026155,-0.303369,-0.07734743
0.09693414,-0.2682951,-0.1086054
0.1647791,-0.2251565,-0.1244988
0.1033486,-0.1255112,-0.102558
-0.03257721,-0.07264473,-0.05147625
-0.06609089,-0.07039445,-0.02079276
-0.07179899,-0.0475635,-0.04187968
-0.05832393,-0.06785753,-0.08246191
-0.02855817,-0.04996548,-0.1091022
-0.07668672,0.004741875,-0.1272992
-0.1311907,0.03887455,-0.1272267
-0.1726408,0.07842356,-0.1210884
-0.1891275,0.05000221,-0.1283832
-0.1757389,0.02566596,-0.1260612
-0.1987693,0.06193543,-0.1218104
-0.1853004,0.09834705,-0.1120607
-0.1772887,0.1743464,-0.08491424
-0.1944241,0.2087061,-0.07663205
-0.1419685,0.1970937,-0.07208627
-0.07632695,0.246454,-0.05522641
-0.003449852,0.2639096,-0.06321372
0.06991998,0.2282157,-0.09012608
0.1879471,0.1880062,-0.1077131
0.3256284,0.1155177,-0.1144007
0.3253985,0.02459157,-0.1470642
0.370792,-0.1221877,-0.2269848
0.4209747,-0.2455359,-0.2690016
0.2665708,-0.224307,-0.2272105
0.1705884,-0.2611994,-0.2065163
0.1802536,-0.3459996,-0.234819
0.1976352,-0.2790631,-0.2333517
0.2212039,-0.2386022,-0.1967754
0.1182368,-0.1964385,-0.109783
0.01198907,-0.04018498,0.02887654
0.01490663,0.02354795,0.103278
0.05025718,0.03480478,0.06869511
0.1309498,0.06269394,-0.01262534
0.1962407,0.06181688,-0.07876963
0.1324387,0.06699141,-0.06283463
-0.03302447,0.0409068,-0.009495855
-0.1566975,0.04305115,0.01030996
-0.2707823,0.0622686,0.06749028
-0.3946143,0.04386645,0.1388402
-0.4124493,0.07050494,0.1605609
-0.4119768,0.09374973,0.1730428
-0.3733213,0.1019397,0.1527053
-0.2855108,0.09944302,0.1393182
-0.2755026,0.06002336,0.1619227
-0.2650452,0.06525897,0.1740178
-0.2365574,0.07176621,0.2370998
-0.1580756,0.0593575,0.3061921
0.0003176958,0.06355203,0.3159587
0.1212228,0.04603644,0.3182218
0.2022302,0.04678958,0.3185848
0.2654464,0.05083125,0.3166735
0.3431196,0.02674217,0.287765
0.4162969,-0.02181194,0.2560883
0.4111902,-0.1438746,0.2545309
0.3310682,-0.2370283,0.2304641
0.1274339,-0.1844409,0.1902003
-0.1113731,-0.1320736,0.1336905
-0.1637852,-0.1909623,0.04844231
-0.06215283,-0.2274612,-0.0317947
0.02011126,-0.2210603,-0.08134047
0.09470754,-0.2359308,-0.1120215
0.140322,-0.1904312,-0.1364432
0.05386381,-0.1216043,-0.09645878
-0.03257868,-0.07830478,-0.02703934
-0.07540733,-0.0365827,-0.0126715
-0.1122298,-0.04184427,-0.03202382
-0.06896882,-0.03626577,-0.08342205
-0.0623682,-0.0006238942,-0.1432839
-0.1210922,0.03745651,-0.1626324
-0.1786378,0.09709009,-0.1359817
-0.2516095,0.1368908,-0.09189889
-0.2666804,0.168722,-0.07957642
-0.2562627,0.1762043,-0.09506542
-0.2312511,0.1584397,-0.1265603
-0.131425,0.1701724,-0.1542109
-0.05540999,0.1750149,-0.1697376
-0.06546689,0.1880503,-0.1789187
-0.07025494,0.2141381,-0.1362854
0.01222772,0.2289331,-0.1033073
0.1083499,0.245312,-0.1425361
0.1864654,0.2273629,-0.1688068
0.2630267,0.1993641,-0.1496473
0.2887859,0.1840946,-0.139667
0.326299,0.1494551,-0.1646548
0.353473,0.08100384,-0.1928247
0.3328863,-0.01292834,-0.2181023
0.298449,-0.08414447,-0.2402663
0.184739,-0.2064642,-0.2461274
0.1235813,-0.3620718,-0.2539145
0.1802469,-0.3540153,-0.2377092
0.1950385,-0.3045299,-0.2049972
0.1719269,-0.3138383,-0.1630681
0.1063003,-0.2044999,-0.08553896
0.02773995,-0.04960681,-0.03337317
0.0644837,0.04584993,-0.03065631
0.1476073,0.1107291,-0.06847164
0.1524847,0.1049677,-0.1013687
0.07818581,0.06985998,-0.0606938
-0.05361834,0.01498735,-0.005806104
-0.1760526,-0.03935883,0.03504063
-0.2385947,-0.008349581,0.0752677
-0.2917763,0.04685551,0.1063047
-0.3050901,0.09756367,0.1489276
-0.2756869,0.1213718,0.1828255
-0.2685592,0.09085239,0.2070579
-0.2436986,0.09496555,0.2140587
-0.2349967,0.09465526,0.1857548
-0.2537373,0.05503245,0.1757588
-0.2738711,0.05741517,0.1952663
-0.3202723,0.1063372,0.2355395
-0.2806786,0.1654807,0.2841293
-0.1605028,0.1665107,0.2861405
-0.05503932,0.1337527,0.2724238
0.0365467,0.1418369,0.2810539
0.07682454,0.1350858,0.2596997
0.138376,0.1154997,0.2072169
0.2152051,0.06567745,0.1646393
0.2265017,-0.0804726,0.1459327
0.2691636,-0.1824516,0.1567585
0.2687978,-0.1512799,0.1603642
0.1844913,-0.1319648,0.1440618
0.1527865,-0.1656678,0.1376545
0.08595079,-0.167069,0.1172603
-0.03326093,-0.22766,0.08887935
-0.08630308,-0.3924562,0.08685454
-0.07692653,-0.4825634,0.07275745
-0.04537217,-0.4742471,0.01525705
-0.03899239,-0.4207168,-0.06273806
-0.03825186,-0.314442,-0.1030438
-0.02654531,-0.2040673,-0.08649702
-0.006264315,-0.06322166,-0.083364
0.01824845,0.09001792,-0.09698206
-0.009370368,0.1545096,-0.08275469
-0.03553456,0.1402481,-0.07441708
-0.07433338,0.1005125,-0.06281177
-0.1865102,0.01689663,-0.04523478
-0.2512643,-0.08910004,-0.090443
-0.2396703,-0.07942538,-0.1468125
-0.2258114,0.0097444,-0.1519147
-0.1869582,0.08639499,-0.1797009
-0.07515403,0.1992118,-0.2312309
0.02771292,0.2363913,-0.2288831
0.02824871,0.1766743,-0.1854947
0.005129837,0.1709266,-0.1346029
0.006066826,0.1936847,-0.09327938
0.009124888,0.2118315,-0.09335309
0.0177355,0.2240945,-0.096563
0.03068572,0.2144125,-0.06757718
0.0569112,0.2092339,-0.04537984
0.06643623,0.2045217,-0.04305296
0.06866602,0.2143864,-0.03884369
0.1076519,0.2263745,-0.011607
0.1562903,0.1891593,0.00588139
0.2190226,0.1106889,-0.02589002
0.315673,0.04618275,-0.07352822
0.4070886,0.0468919,-0.1120962
0.4540352,0.05182338,-0.129524
0.4235149,-0.01754113,-0.1346651
0.3120447,-0.1698624,-0.1845266
0.219387,-0.3436635,-0.263004
0.2187609,-0.3422207,-0.2686025
0.2182493,-0.2576293,-0.2139043
0.147475,-0.2848423,-0.1787014
0.0533438,-0.1632245,-0.1000517
-0.01141461,0.04530022,-0.003616129
0.008562228,0.07381469,-0.01767689
0.06755845,0.1320224,-0.06603404
0.04972355,0.1916416,-0.07099838
-0.001361366,0.1492108,-0.06029878
-0.08005302,0.1048373,-0.01998276
-0.2257456,0.01119524,0.04262505
-0.3288464,-0.01348881,0.09911512
-0.372394,0.06254829,0.1356222
-0.3652069,0.1000612,0.1391917
-0.3131738,0.1332175,0.1324225
-0.2986989,0.1609465,0.164566
-0.288228,0.1688391,0.2327496
-0.26141,0.1425073,0.2777586
-0.1743562,0.07447533,0.2772831
-0.02288248,0.04530476,0.3051594
0.04640584,0.08297751,0.3931527
0.0544097,0.1256763,0.4219919
0.0726105,0.09564028,0.3914229
0.1101381,0.05880009,0.4031984
0.153257,0.05236912,0.3913988
0.1881945,-0.02604116,0.3227445
0.286827,-0.1597815,0.2836044
0.3930389,-0.2956947,0.3340769
0.4080975,-0.348697,0.3870702
0.2829399,-0.2741491,0.2822052
0.03933807,-0.1714271,0.1208502
-0.1052949,-0.0637931,0.03488036
-0.09919173,-0.06626167,-0.01250256
-0.05848054,-0.2071991,-0.01471636
-0.01675444,-0.2565774,-0.0281643
0.01620672,-0.2313607,-0.04998929
0.06288648,-0.215622,-0.03437106
0.06104653,-0.1554944,-0.05511483
-0.003708182,-0.05798505,-0.04879122
-0.03445411,0.03229332,-0.006042489
-0.06470468,0.03334273,-0.01840521
-0.09117142,-0.003034193,-0.0327453
-0.09954151,-0.02476343,-0.05738748
-0.1441917,-0.07321269,-0.0870703
-0.2047302,-0.08464187,-0.08137009
-0.3067344,-0.05630608,-0.08332217
-0.378516,0.03921208,-0.06011333
-0.3107606,0.211187,-0.03915036
-0.2073123,0.3208112,-0.09326108
-0.1165764,0.3316884,-0.1420829
-0.06584257,0.2745449,-0.1221003
