bodyx,bodyy,bodyz
0.03168246,0.002073007,0.3760492
0.02989256,0.01693435,0.3750699
0.02998768,0.004137182,0.3765435
0.04122852,-0.01639775,0.3796373
0.04514781,-0.03703932,0.3819589
0.04511314,-0.02886174,0.377706
0.04374159,-0.01039113,0.3685205
0.04748005,-0.01927646,0.3641668
0.06010433,-0.01676712,0.3613117
0.06618339,-0.004359388,0.3546538
0.0688483,-0.001888364,0.3467892
0.06919168,-0.009102783,0.3423363
0.07097149,-0.02898749,0.3428565
0.06444368,-0.03263143,0.3405568
0.04693542,-0.01883608,0.3379773
0.04626953,-0.01230559,0.3378909
0.05208706,-0.014702,0.3335109
0.05443563,-0.02881159,0.3308319
0.05663787,-0.04639098,0.3294859
0.05375883,-0.05810411,0.3259681
0.05481649,-0.06348614,0.3240328
0.05381972,-0.06054207,0.320793
0.05268932,-0.06001412,0.3178754
0.05852786,-0.06266088,0.3139042
0.06969936,-0.06573227,0.3077146
0.0847869,-0.07308617,0.3058467
0.0831853,-0.07611539,0.3053003
0.0762364,-0.07495737,0.3021637
0.07998451,-0.07427121,0.2988641
0.07823708,-0.07366284,0.297873
0.08082881,-0.07671456,0.2960546
0.0856602,-0.08007046,0.2897053
0.08040032,-0.07703907,0.2849329
0.0775237,-0.06987524,0.2854318
0.07506668,-0.06628692,0.2850409
0.07428626,-0.06869001,0.2776812
0.07600323,-0.07318265,0.270165
0.0710437,-0.07431597,0.2699766
0.06932502,-0.07239819,0.2697761
0.0720375,-0.06897443,0.2670065
0.07288108,-0.06176473,0.2630372
0.07335017,-0.0616238,0.2594523
0.07359834,-0.07664977,0.2614341
0.07881463,-0.08353103,0.2607585
0.08391381,-0.05550871,0.2535055
0.0844871,-0.02596551,0.2484827
0.08654224,-0.04252231,0.2470988
0.08567215,-0.0580282,0.2461929
0.07760818,-0.0411903,0.243709
0.06865716,-0.0384078,0.2434145
0.06781807,-0.03618234,0.2420078
0.07058656,-0.02580323,0.2336168
0.06919545,-0.03362449,0.2305449
0.06999501,-0.03360294,0.231831
0.07188966,-0.02960926,0.2288325
0.0701472,-0.03538994,0.2288027
0.06739733,-0.03559943,0.2263906
0.0636718,-0.04015112,0.218429
0.06219481,-0.04078907,0.2129323
0.06444214,-0.03719517,0.208434
0.06525995,-0.04108303,0.2085301
0.06427261,-0.03642604,0.210052
0.064095,-0.03279534,0.2046661
0.06372415,-0.03763177,0.2007026
0.06298901,-0.03994509,0.1982734
0.06328455,-0.04312644,0.1949302
0.06351859,-0.04744699,0.194516
0.06312514,-0.05148601,0.1930547
0.06286097,-0.04680486,0.1945305
0.06355313,-0.03663178,0.1981756
0.06577863,-0.03666653,0.1952913
0.0670752,-0.03534125,0.1906564
0.06514577,-0.02801959,0.1839224
0.062339,-0.02658923,0.1749085
0.06225855,-0.03209215,0.1743261
0.06301534,-0.04069024,0.1762181
0.06186099,-0.03961701,0.1734345
0.06158393,-0.03214364,0.1763053
0.06275172,-0.03514631,0.1793589
0.06529906,-0.03781261,0.1753191
0.06862211,-0.03105202,0.1720258
0.06692155,-0.01885858,0.1624662
0.06450394,-0.01164596,0.1514241
0.06770019,-0.04082331,0.1535561
0.06902847,-0.07545315,0.1550218
0.06794031,-0.05011362,0.1508276
0.07049106,-0.01793236,0.1497102
0.07236308,-0.02831378,0.14843
0.06910985,-0.0379878,0.1474741
0.06485333,-0.04567615,0.1474363
0.06355746,-0.0459134,0.1446291
0.05995023,-0.03172863,0.1426121
0.05324838,-0.03676042,0.1424888
0.05240217,-0.03731107,0.1396418
0.05419838,-0.02953783,0.1357383
0.05389252,-0.03135864,0.1330366
0.05563476,-0.02266077,0.1317368
0.05607315,-0.02105797,0.1315604
0.05535426,-0.02330866,0.1288776
0.05733411,-0.01678079,0.1265965
0.05738519,-0.0177221,0.1257836
0.05472811,-0.01846439,0.1217822
0.05218029,-0.02035463,0.1178889
0.05162901,-0.01664321,0.1156589
0.05309994,-0.01011705,0.1139438
0.05376943,-0.0184367,0.1132641
0.05430586,-0.02166276,0.1115983
0.05210249,-0.01750296,0.1090196
0.04948233,-0.01644121,0.1061868
0.05213642,-0.01632104,0.1041821
0.05171154,-0.01742114,0.1029308
0.05016633,-0.01695023,0.1010468
0.04907321,-0.01829447,0.09958111
0.03869861,-0.01505673,0.0967247
0.03317533,-0.01107626,0.09329674
0.0423655,-0.01856323,0.09070162
0.05118792,-0.0236282,0.08848277
0.04874465,-0.02132743,0.09006373
0.04282514,-0.0210539,0.09106909
0.04722655,-0.02409347,0.0920214
0.05348926,-0.02626299,0.0946856
0.05507045,-0.02674466,0.09066375
0.05571682,-0.02386559,0.08778724
0.05306731,-0.01666448,0.08108637
0.05525456,-0.02200082,0.06717626
0.05774082,-0.04395322,0.07078291
0.05301976,-0.05754184,0.07510017
0.04942373,-0.03784385,0.06828611
0.04530732,-0.007106341,0.07090339
0.04505616,-0.01314832,0.07011221
0.0473475,-0.02933162,0.06747239
0.04447242,-0.02829448,0.06992554
0.04580523,-0.03259992,0.0655254
0.04865609,-0.03634558,0.06398356
0.05053872,-0.04731274,0.06289606
0.05402928,-0.05672315,0.0586776
0.05196226,-0.0454972,0.0595641
0.05071701,-0.04420755,0.0566357
0.05227752,-0.04529154,0.05324067
0.05136472,-0.04476223,0.05498326
0.05252584,-0.05378235,0.05496591
0.05373387,-0.04855483,0.05579864
0.05412617,-0.03989154,0.05598047
0.05389899,-0.03856912,0.05414606
0.04954104,-0.04362636,0.05520425
0.04701038,-0.0520952,0.05546489
0.04753481,-0.04179692,0.05189016
0.04476823,-0.03025063,0.04609
0.04065657,-0.03117333,0.04258727
0.03856699,-0.03099212,0.04668198
0.03528565,-0.03178112,0.04956399
0.03263082,-0.03128687,0.03983228
0.04165842,-0.03387749,0.02934738
0.05711792,-0.04469321,0.03274922
0.06238033,-0.05088496,0.04003444
0.06428212,-0.0421676,0.0428089
0.06971664,-0.03318752,0.0432004
0.06474863,-0.04514862,0.03787969
0.04774669,-0.05178116,0.03272215
0.03126386,-0.02839136,0.03209561
0.02497564,-0.004167372,0.02904028
0.0307937,0.001804955,0.0276444
0.03525928,-0.001241937,0.03221993
0.03514045,-0.00872778,0.03577816
0.03898616,-0.01453359,0.03457746
0.03933811,-0.000348398,0.03173532
0.03977852,0.01486076,0.02759481
0.04807085,-0.009999091,0.02090965
0.05062936,-0.03286972,0.01803971
0.04120463,-0.01625396,0.0201751
0.02659904,-0.01001026,0.02118252
0.02144527,-0.02061708,0.02105924
0.02676767,-0.01973544,0.01967289
0.02761316,-0.01877725,0.01700211
0.02935933,-0.01828761,0.01582728
0.03234306,-0.01272699,0.01672237
0.02951383,-0.01067741,0.01790378
0.02659089,-0.01047435,0.01732203
0.02457178,-0.005042036,0.01586823
0.02937666,0.01147087,0.01243785
0.03660572,0.02399903,0.007719565
0.03327602,0.006846625,0.006559698
0.03061927,-0.01093234,0.006273773
0.0328669,0.0004332451,0.004354663
0.03107891,0.005646289,0.003253995
0.02927693,-0.001820688,0.002774601
