bodyx,bodyy,bodyz
0.3790281,-0.3568516,-0.1055323
0.3192217,-0.3539337,-0.1119552
0.2773433,-0.263684,-0.07265526
0.2913354,-0.1085662,-0.03195608
0.1625134,-0.03000584,-0.06579114
0.005670144,-0.008892736,-0.04906452
-0.2146217,-0.0121508,-0.02009325
-0.3544809,-0.03045179,-0.03506187
-0.3451786,-0.04555766,-0.009057875
-0.4378223,-0.05696825,0.01532738
-0.452136,-0.05340326,0.02590521
-0.3690258,-0.0930436,0.05712758
-0.3789888,-0.1113123,0.08575394
-0.3184211,-0.06428327,0.1080169
-0.287973,-0.01275352,0.1229174
-0.333214,0.08700784,0.1616835
-0.2975501,0.1774513,0.2303396
-0.2433485,0.192951,0.2811631
-0.08772373,0.1816533,0.2802565
0.1165664,0.1362422,0.2469763
0.2391951,0.02010567,0.2103452
0.3544073,-0.0688462,0.2047491
0.3762534,0.06379644,0.3857874
0.3394123,0.3228906,0.5731659
0.369944,0.3726935,0.3236227
0.4232917,-0.01720735,-0.07624811
0.4097291,-0.5104797,-0.1406068
0.1603403,-0.4756985,-0.03297705
-0.1474087,-0.2732568,0.01863554
-0.1513595,-0.2567761,-0.01678404
-0.1314576,0.008201137,-0.08566083
-0.2376758,0.1350058,-0.1035503
-0.1221784,-0.08309292,-0.1068324
-0.05280091,-0.09054553,-0.09734828
-0.2150022,-0.06760706,-0.08907478
-0.2729686,-0.09737531,-0.1060471
-0.2873859,-0.04442978,-0.09629495
-0.2310294,-0.06190294,-0.09431736
-0.08266936,-0.02137546,-0.08945691
-0.04352489,0.06210119,-0.0763157
-0.06414943,0.1389342,-0.09051514
-0.1139757,0.2165701,-0.07906225
-0.08673365,0.1987688,-0.06894006
-0.03737182,0.2028938,-0.05686574
-0.06241861,0.1911065,-0.007673346
-0.007073066,0.1577211,0.04100091
0.007005519,0.1679985,0.07911143
0.02613531,0.1064621,0.06865414
0.130928,0.0176332,0.04752974
0.1504598,-0.03760834,0.05442677
0.1168268,0.03663198,0.03879409
0.07334438,0.1649616,0.0505732
0.1195654,0.111732,0.07966338
0.1648854,-0.001776348,0.0222968
0.07000686,-0.08809004,-0.144534
