bodyx,bodyy,bodyz
-0.08695303,-0.1002863,0.04456243
-0.08982175,-0.08970228,0.06456283
-0.08987122,-0.04919001,0.06895467
-0.1031721,-0.03890444,0.06321208
-0.1011316,0.0007091286,0.07551403
-0.0792635,-0.004990839,0.07614982
-0.05389808,-0.01225586,0.086668
-0.05210928,0.04091699,0.1216741
-0.0778832,0.08090324,0.1326084
-0.09905505,0.1275631,0.1425343
-0.1152852,0.1465004,0.1546793
-0.1196757,0.1596471,0.1452141
-0.1079351,0.1944038,0.1297644
-0.08325678,0.181307,0.1170251
-0.02828003,0.1603705,0.109758
0.03096955,0.1248844,0.1055185
0.06223304,0.1014166,0.09965241
0.08546422,0.1291988,0.08938168
0.1206721,0.1377929,0.09617625
0.1890747,0.155896,0.09697036
0.3361393,0.1624091,0.01953043
0.4728662,0.07016353,-0.0762357
0.432287,-0.119121,-0.09121915
0.2960962,-0.2667486,-0.04511914
0.1305509,-0.1932722,0.04701586
-0.07809444,-0.06176593,0.1412579
-0.1101212,-0.03495859,0.08005819
-0.06419213,-0.006479994,-0.07936323
-0.1325891,-0.04571621,-0.1478226
-0.06896973,-0.1591,-0.2109886
0.02172639,-0.2333003,-0.2413323
-0.02822012,-0.2661856,-0.1471016
-0.06106151,-0.1786926,-0.08220342
-0.1371271,-0.05000336,-0.04240092
-0.1830552,0.01619076,-0.03734584
-0.1412378,0.06873197,-0.09698625
-0.1373131,0.06267084,-0.1172018
-0.09819814,0.06806899,-0.1450884
-0.07780314,0.09661844,-0.1441886
-0.1052581,0.09071128,-0.1184073
-0.09374151,0.1079381,-0.1378878
-0.0942474,0.07571847,-0.1151053
-0.06508067,0.0220908,-0.1033386
-0.002984531,0.006020867,-0.1018521
0.006230207,0.0006264186,-0.07031666
-0.02001384,0.05576009,-0.06134034
-0.03492144,0.1125901,-0.02703643
-0.02380279,0.1364847,-0.002721919
-0.0213663,0.135373,0.005252116
-0.02745683,0.1136714,0.02293642
-0.02488055,0.1166918,-0.01006342
-0.02767477,0.1007879,-0.04925352
-0.01534547,0.08327326,-0.0647251
0.004840876,0.08013554,-0.07161279
0.03838765,0.07514864,-0.06096939
0.1453721,0.09493389,-0.02941229
0.2602001,0.09516961,0.01390246
0.2734369,0.08320617,0.02731844
0.3029092,0.05365126,0.04824913
0.3789003,0.007635841,0.06773314
0.2649546,0.01725055,-0.04826307
0.0801653,0.005547604,-0.2173404
0.09280982,-0.1008079,-0.2258249
0.133133,-0.2510831,-0.1587938
0.1021595,-0.3322927,-0.1330299
0.05623958,-0.2756384,-0.0311074
-0.05709596,-0.1762907,0.07648686
-0.1342588,-0.03625906,0.05957973
-0.1116399,0.1134118,0.01071087
-0.07220294,0.09648511,-0.04140158
-0.04262133,0.01301085,-0.0630615
-0.0826282,-0.04428354,-0.01732675
-0.160908,-0.1313912,0.01678614
-0.1725375,-0.1185237,0.04309994
-0.1560069,-0.04874066,0.0694227
-0.1503035,-0.03389038,0.07514217
-0.1436336,-0.003913858,0.099543
-0.1455942,-0.001636184,0.1304431
-0.1455819,0.01491575,0.1338392
-0.1414032,0.07515064,0.133075
-0.1432862,0.0879722,0.1453328
-0.1427149,0.1207593,0.1411377
-0.1238967,0.1581059,0.1205918
-0.06347383,0.1552155,0.1105163
0.02265839,0.1349105,0.1001666
0.06946733,0.06180602,0.06848882
0.07036988,0.01063347,0.02764099
0.08545589,0.04556441,0.04768635
0.151251,0.1660518,0.1069542
0.2568394,0.312413,0.09701223
0.3660587,0.3135188,0.003391788
0.4456364,0.148193,-0.1401059
0.4021994,-0.1059965,-0.1864537
0.183689,-0.3640106,-0.06647871
-0.05424767,-0.4347023,0.0431453
-0.1745469,-0.3127702,0.0876553
-0.1673347,-0.1868676,0.07302788
-0.1512135,-0.06789213,0.0213424
-0.1856265,-0.01164983,0.009465214
-0.06806009,-0.1370235,-0.05694236
0.06537223,-0.2546903,-0.1285022
-0.01523562,-0.2425145,-0.07140388
-0.09649097,-0.1551238,-0.02760529
-0.1607613,-0.01038395,-0.07267914
-0.2294685,0.05731118,-0.09972442
-0.2007381,0.05114314,-0.09160963
-0.1863557,0.06271675,-0.1181737
-0.1623081,0.04108057,-0.141432
-0.08984007,0.01321295,-0.1201185
-0.07875202,0.004196246,-0.09544066
-0.09891156,0.01698364,-0.04214044
-0.09453222,0.0618957,-0.005568651
-0.08929138,0.09203589,-0.01940258
-0.07419818,0.1184591,-0.007709559
-0.04429332,0.1311523,0.004465635
-0.04566677,0.1074009,0.005582589
-0.06154321,0.07550055,0.01221892
-0.04604068,0.03804104,0.002598591
0.0004032048,0.01216699,-0.011406
0.06561635,0.008284054,-0.02691488
0.09739153,0.04502937,-0.01996962
0.1268746,0.1302835,0.007698831
0.2425989,0.1659492,0.02888365
0.3954394,0.08168783,0.05538582
0.476202,-0.07078893,0.04065478
0.3853643,-0.1801421,-0.05635662
0.1649692,-0.1875134,-0.1785581
0.03734595,-0.1732832,-0.2360023
0.08870363,-0.2026171,-0.2077466
0.1374468,-0.2169059,-0.1365364
0.008498629,-0.1993981,-0.03932087
-0.1541197,-0.1696922,0.007372465
-0.2140621,-0.09460283,0.01227766
-0.2472056,-0.02720505,0.08038602
-0.2264661,-0.01843798,0.09138481
-0.2096747,-0.02734777,0.04450044
-0.2015326,-0.07225661,0.0587862
-0.1060673,-0.1250973,0.03490178
-0.07479705,-0.1166597,0.02165238
-0.1027419,-0.06355471,0.06492524
-0.1189097,0.006915078,0.08739947
-0.1535343,0.05446848,0.1270925
-0.1292919,0.06838429,0.1329701
-0.110344,0.08542609,0.1176981
-0.1303192,0.1049911,0.1413196
-0.1315854,0.1170879,0.1487813
-0.1434523,0.1557949,0.174881
-0.1406704,0.2093205,0.2003743
-0.07994496,0.1861202,0.1680543
0.01268803,0.1248611,0.1234005
0.08270605,0.05888051,0.07381602
0.1611884,-0.0597433,0.01893199
0.2117366,-0.04524046,0.01827317
0.2621188,0.1407272,0.03633094
0.5224234,0.2455935,-0.04479761
0.7195753,0.215218,-0.114437
0.5442894,0.04166482,-0.0657735
0.2345515,-0.2616785,-0.01550581
-0.04033583,-0.4365109,0.02964681
-0.1600485,-0.2891862,0.07741948
-0.1968973,-0.04850455,0.09875758
-0.2739306,0.01562038,0.07899395
-0.1273241,0.03041967,-0.04533577
0.04115789,-0.0523972,-0.1821609
0.03742049,-0.2774352,-0.2165015
0.07863648,-0.3271534,-0.1374439
-0.01663864,-0.2509989,-0.03440948
-0.1467672,-0.1358322,-0.04313657
-0.1704636,0.03888504,-0.07924163
-0.2239107,0.08986836,-0.09353242
-0.1664111,0.06857015,-0.1286368
-0.1183313,0.05453627,-0.1312825
-0.1133606,0.04975733,-0.1380072
-0.09693542,0.07482715,-0.1343214
-0.1613463,0.09610458,-0.09579912
-0.1323834,0.1135525,-0.09053811
-0.09078388,0.106633,-0.07775871
-0.0682128,0.1402517,-0.04284642
-0.004329279,0.2063871,-0.0165641
-0.02544558,0.2379611,-0.002816606
-0.007510144,0.2467598,-0.002104441
-0.001942455,0.1894285,0.01583552
-0.03274489,0.1310897,0.01393935
0.02661736,0.104357,-0.0230859
0.07281975,0.08130595,-0.0512614
0.1287183,0.0854512,-0.05594084
0.1817554,0.07358189,-0.003271494
0.2228165,0.02682394,0.08198932
0.326768,-0.09162337,0.1193159
0.3577016,-0.1795504,0.05022228
0.2392433,-0.09398653,-0.13024
0.06541915,0.001040133,-0.3171106
0.02881119,-0.0007612014,-0.3673717
0.1822795,-0.04863624,-0.247341
0.2801586,-0.1419961,-0.1165557
0.1686042,-0.1847327,-0.05519643
-0.08503718,-0.04832963,0.03898704
-0.2904303,0.1652624,0.117309
-0.2780504,0.2373492,0.09260143
-0.1420455,0.1591571,0.002402024
-0.09073334,0.03285128,-0.06117451
-0.106889,-0.0936751,-0.01326986
-0.1147432,-0.1158249,0.05353376
-0.1522436,-0.04012983,0.06350524
-0.1676239,-0.01126631,0.08210303
-0.1602387,0.03024295,0.1039571
-0.1623746,0.110748,0.1064724
-0.1361739,0.1096452,0.1112331
-0.134684,0.1077855,0.130065
-0.1313494,0.1246364,0.1595099
-0.1087599,0.1154488,0.1710083
-0.08323315,0.1395403,0.1497777
0.01014355,0.1282627,0.1216515
0.1166693,0.09368219,0.0937722
0.1861841,0.07442709,0.07197835
0.2107094,0.04817002,0.07947928
0.2168012,0.1099228,0.08020067
0.2991617,0.2029074,0.038978
0.4392521,0.1727672,-0.07578241
0.5241189,-0.07613125,-0.2586151
0.4357834,-0.4457084,-0.3107268
0.1735496,-0.5202019,-0.1263046
-0.1602285,-0.2479041,0.07420471
-0.3508689,-0.01184992,0.1025797
-0.2660764,0.08417564,0.03149516
-0.1473797,0.06985479,-0.04374784
-0.04244497,-0.0942506,-0.1254236
0.05917168,-0.2608708,-0.138385
-0.01846091,-0.2656322,-0.06853578
-0.05917536,-0.1694776,-0.05314081
-0.08671323,-0.01402314,-0.07599666
-0.2379801,0.1924558,-0.07586815
-0.2156957,0.2023748,-0.08378695
-0.1396287,0.06292094,-0.08710549
-0.1169048,0.06704007,-0.09980859
-0.02201038,0.02531256,-0.105647
-0.05193596,-0.01711719,-0.08090814
-0.1214402,0.0692355,-0.06833631
-0.0968846,0.03363525,-0.05299798
-0.09758678,0.06073888,-0.0352347
-0.05627142,0.1335344,-0.02192365
-0.01831973,0.09304761,-0.000115481
-0.06607202,0.1476057,0.01984652
-0.08753654,0.1502118,0.05103
-0.07095777,0.1102119,0.04736684
-0.03198202,0.0941897,-0.005410156
0.02982567,0.02413082,-0.03856171
0.06819653,0.07092269,-0.04314377
0.1101578,0.1159171,-0.02926705
0.1735074,0.1067296,0.01060762
0.2349394,0.08109679,0.0881568
0.3172965,-0.03852452,0.1275318
0.377369,-0.07584859,0.02437888
0.3021556,-0.07828541,-0.1553847
0.1431481,-0.1324515,-0.3018119
0.07176343,-0.1552907,-0.3196844
0.1187017,-0.2068772,-0.1852095
0.1484019,-0.2464662,-0.03257599
0.03690125,-0.2101693,0.0701581
-0.1222777,-0.1149423,0.09894017
-0.1853771,0.01949496,0.05513514
-0.1699078,0.08601701,0.02102404
-0.1112361,0.013227,-0.02398386
-0.07588625,-0.08474454,-0.05312991
-0.1031785,-0.1369559,-0.0009087916
-0.1532986,-0.1741248,0.05680845
-0.2080822,-0.1216814,0.1024564
-0.2103053,-0.04087673,0.1410821
-0.1762704,-0.009009066,0.1472511
-0.1592319,0.03693999,0.1464088
-0.1435534,0.04669617,0.1448234
-0.1515571,0.07229073,0.1600803
-0.1609849,0.1198031,0.1835612
-0.1468273,0.1205309,0.1840996
-0.1247412,0.1631098,0.1818721
-0.0671046,0.1861228,0.1647696
0.01952461,0.1413009,0.1209858
0.1023744,0.06124644,0.0816803
