bodyx,bodyy,bodyz
0.1755464,-0.003129814,-0.01718591
0.07486805,0.04826703,-0.1045103
0.1202121,-0.01804396,-0.1291554
0.1792326,-0.06143386,-0.1262284
0.1957909,-0.0389103,-0.151559
0.2537071,-0.002623282,-0.1585735
0.228952,0.08520127,-0.1144612
0.1844235,0.1047073,-0.04756354
0.1693902,0.08473758,-0.02471569
0.1369676,0.0974626,-0.03589963
0.1380466,0.09167154,-0.03391278
0.134771,0.08456993,-0.03026047
0.1178265,0.07728216,-0.03125028
0.1108167,0.08037765,-0.02852097
0.09418452,0.09222936,-0.02784819
0.09932382,0.09534386,-0.03202448
0.1034792,0.1074398,-0.03377329
0.1020833,0.1100675,-0.02884206
0.127445,0.1052235,-0.01256931
0.1441787,0.1031758,0.01103275
0.1634874,0.09127263,0.01815733
0.1898048,0.08341655,0.008694273
0.2028048,0.09618458,0.006588945
0.2184195,0.1145181,0.01291201
0.2239373,0.1097467,0.01605223
0.2295913,0.09597963,0.01844038
0.249293,0.0869003,0.02261157
0.2741569,0.06659327,0.03116034
0.3028144,0.04441489,0.05114883
0.3192588,0.0268326,0.0673797
0.3354999,0.01336185,0.06532199
0.3459303,0.006695484,0.05176843
0.3338683,-0.004944049,0.03302542
0.3210735,-0.01630115,0.02093105
0.2864543,-0.01034196,0.01285974
0.2191982,0.011438,-0.003763061
0.1425208,0.03655072,-0.0157923
0.05688638,0.06663728,-0.02591093
-0.02524197,0.1074118,-0.04334802
-0.09528704,0.1455957,-0.04383386
-0.1379291,0.1617711,-0.03357294
-0.1587772,0.1446771,-0.03476414
-0.2004244,0.1190543,-0.03310324
-0.2381867,0.1055479,-0.03724694
-0.2433147,0.0932305,-0.05584788
-0.2335756,0.09548166,-0.06738383
-0.2132585,0.09655468,-0.07247917
-0.177093,0.07356766,-0.06654557
-0.1165385,0.05987034,-0.05252843
-0.05893173,0.05771214,-0.05195967
-0.01983132,0.05053141,-0.05109554
0.01421263,0.03769569,-0.04540302
0.03042578,0.01937042,-0.04721493
0.0465824,0.005529238,-0.05227699
0.07103351,-0.004236549,-0.05659761
0.08405958,-0.003285878,-0.05496171
0.08223663,0.003312975,-0.05125219
0.06165617,0.003824907,-0.04161994
0.04129335,0.01399088,-0.02707202
0.03159751,0.0210362,-0.03105595
0.02968799,0.01646467,-0.04038249
0.02347476,0.01775338,-0.03967605
-0.00111569,0.01779209,-0.03615487
-0.01215363,0.02279804,-0.02483203
-0.005308649,0.04388778,-0.02025447
0.001673768,0.06150881,-0.02968205
0.008164941,0.05977663,-0.03466204
0.002152932,0.04552908,-0.03102836
-0.007519288,0.0310377,-0.02107317
-0.01404097,0.02428962,-0.01131672
-0.02190388,0.03984385,-0.007885158
-0.03394036,0.06013872,-0.0078743
-0.05248576,0.05209567,-0.01066639
-0.07025204,0.04557109,-0.01669851
-0.09303584,0.05409579,-0.02128391
-0.107519,0.05651703,-0.01986444
-0.1017013,0.07025214,-0.02040525
-0.1000635,0.07988455,-0.02174185
-0.1008522,0.06548245,-0.01328141
-0.09435773,0.04940093,-0.003267842
-0.0849547,0.02352118,0.004316198
-0.066919,5.853305e-05,0.0104386
-0.05157726,0.0008082073,0.01354742
-0.04963339,-0.01101921,0.01886803
-0.05202447,-0.03091362,0.01989049
-0.05529832,-0.02303793,0.01316089
-0.05322025,-0.01778793,0.007929625
-0.04610594,-0.02753566,0.008261122
-0.04389476,-0.02694638,0.01348415
-0.05056376,-0.03231822,0.01672455
-0.06751219,-0.03847857,0.01443368
-0.07577332,-0.02456696,0.01366612
-0.06684812,-0.01680437,0.01852353
-0.05539138,-0.01700016,0.0209122
-0.03905535,-0.003579463,0.01178402
-0.02473917,0.01250757,-0.001158792
-0.0202733,0.008734547,-0.01021687
-0.01584493,-0.002069951,-0.02067143
-0.008448633,0.001803282,-0.02645316
0.00689792,-0.003662152,-0.0213974
0.02321464,-0.01437855,-0.01836433
0.02618014,-0.01363767,-0.01556889
0.0261348,-0.02010173,-0.004171987
0.03131635,-0.01949884,0.004456946
0.03748666,-0.01544817,0.00561253
0.04723951,-0.02117421,0.002156865
0.05024333,-0.02056753,-0.001835873
0.04119714,-0.02336079,-0.0004652789
0.03484809,-0.02566844,0.0006945101
0.02077211,-0.023379,0.004785747
0.004302582,-0.02861713,0.01715014
0.005025297,-0.03685348,0.02769731
-0.001072308,-0.04508645,0.03073841
-0.01143512,-0.03672228,0.02740219
-0.009397068,-0.02124037,0.02140221
-0.008004404,-0.02579296,0.01552109
-0.0002893836,-0.02920964,0.01367233
0.01041562,-0.02785969,0.01663186
0.008603627,-0.03389311,0.01471924
0.007340114,-0.03290421,0.011597
0.01608367,-0.03090219,0.01207782
0.02408159,-0.03314376,0.009592313
0.02634451,-0.03171027,0.009480656
0.03113515,-0.03530825,0.0117999
0.03540497,-0.04422487,0.01373404
0.03338404,-0.05437001,0.02162866
0.03333673,-0.05957572,0.02545125
0.03482718,-0.04989844,0.01803486
0.03323922,-0.0425977,0.01351966
0.03099232,-0.03775116,0.01479953
0.02886375,-0.02449184,0.01171601
0.02830202,-0.0270189,0.007374405
0.02900423,-0.03588372,0.008383313
0.02860062,-0.02998948,0.008971388
0.02640405,-0.01807902,0.006594166
0.02308003,-0.00437337,0.005369609
0.02310673,-0.01527928,0.005810663
0.02556937,-0.03564373,0.00792138
0.02586194,-0.0262125,0.01213431
0.02835669,-0.02539248,0.01905268
0.0326337,-0.03771733,0.02857099
0.03076067,-0.04311885,0.03623527
0.02431977,-0.0565569,0.03788637
0.02083292,-0.05700889,0.03725082
0.01816854,-0.05203819,0.0397598
0.01000706,-0.05460459,0.04255608
0.004773187,-0.0454334,0.04332128
0.00637813,-0.04694343,0.04180645
0.006629387,-0.05361231,0.03648313
0.01026396,-0.04857867,0.0338432
0.01421661,-0.04970275,0.0347328
0.0124821,-0.04692383,0.03238001
0.01582598,-0.04234183,0.02865658
0.01863426,-0.03908734,0.02312052
0.01581339,-0.02917758,0.01820039
0.01514819,-0.03431298,0.02153125
0.01148629,-0.04437519,0.02700508
0.005163742,-0.04208551,0.02961826
0.00250789,-0.04141039,0.0323127
0.007209862,-0.03947742,0.0314376
0.01465973,-0.03828174,0.02988693
0.01331134,-0.04329553,0.03519719
0.01291178,-0.0474873,0.03909878
0.0147963,-0.04757619,0.03603568
0.009250468,-0.0388702,0.03181448
0.007692464,-0.03265875,0.02932488
0.009058483,-0.03884194,0.0333321
0.007263439,-0.04361565,0.03888406
0.005727105,-0.04265542,0.03689783
0.003719391,-0.04242411,0.03724953
0.00853248,-0.04459068,0.0405686
0.01391557,-0.04458114,0.03564837
0.007917808,-0.04127579,0.03212701
0.002560692,-0.04150084,0.03805575
0.00501936,-0.04277294,0.04112395
0.009719697,-0.04226214,0.0361841
0.01487304,-0.04410085,0.03282136
0.01861825,-0.04559212,0.03617168
0.01559716,-0.04295328,0.03938154
0.00866367,-0.03946367,0.0387357
0.007143632,-0.0414147,0.03860486
0.007514595,-0.04988007,0.03873132
0.005843542,-0.05467227,0.03971618
0.005261597,-0.04744475,0.04167926
0.004979007,-0.03927867,0.03992567
0.006584757,-0.03939756,0.03590584
0.01077591,-0.04231462,0.03033814
0.01564819,-0.04603602,0.02262321
0.02079774,-0.04679763,0.01294214
0.02827012,-0.04501072,0.0006892018
0.03591745,-0.04679172,-0.006522767
0.03598048,-0.04953605,-0.01106429
0.03775746,-0.05551594,-0.01917203
0.04314949,-0.0659753,-0.02188888
0.04153133,-0.07356555,-0.02774253
0.04468832,-0.07340873,-0.03923939
0.04681155,-0.06779543,-0.03330204
0.0357506,-0.05966518,-0.02515589
0.02720479,-0.04518521,-0.03262749
0.02330602,-0.03846776,-0.03388764
0.01894525,-0.04241496,-0.03209935
0.01308521,-0.03183997,-0.03569991
0.007207479,-0.009488457,-0.03468864
0.007545942,0.007871674,-0.04011701
0.007960272,-0.0006274548,-0.05431965
0.005361407,-0.01588146,-0.06111511
-0.00118732,0.01449186,-0.05587229
-0.009737875,0.04793717,-0.04791254
-0.01141512,0.04601898,-0.04548196
-0.01640419,0.03330874,-0.03847253
-0.03088939,0.01069305,-0.02641409
-0.04254177,0.001357388,-0.01600475
-0.04480582,0.003712818,-0.002219636
-0.0412305,0.003313162,0.007881841
-0.03794153,0.01951053,0.01075077
-0.03205739,0.02614158,0.006035873
-0.02214974,0.005466439,-0.002985063
-0.0137546,-0.02381217,0.00194973
-0.009898826,-0.03875357,0.02379632
-0.01493496,-0.03908967,0.04904469
-0.02008847,-0.05431463,0.05528547
-0.0142558,-0.06393435,0.05586904
-0.006470534,-0.05899276,0.07466132
0.001361247,-0.0669457,0.07850714
0.009282528,-0.07310067,0.07430394
0.0104486,-0.07505376,0.08212446
0.01023105,-0.09111904,0.07764776
0.009801691,-0.1031122,0.07449947
0.009961791,-0.0768846,0.07486238
0.01246458,-0.04339161,0.07116786
0.01158564,-0.04414436,0.07133435
0.008836489,-0.03513535,0.06505045
0.0002795846,-0.01945734,0.06385169
-0.01017975,-0.03011786,0.06646926
-0.008993546,-0.02889665,0.06771961
-0.001687726,-0.0301021,0.08140588
0.008612536,-0.04630079,0.09349191
0.01898468,-0.0426501,0.09696022
0.02520497,-0.04705458,0.09643889
0.04081173,-0.07302539,0.09539034
0.06292332,-0.1004955,0.09318872
0.07272627,-0.1164575,0.08619658
0.07418521,-0.1128796,0.08621974
0.07302506,-0.1131181,0.08886185
0.06499769,-0.09177598,0.09103068
0.0561348,-0.04641939,0.09243079
0.04369065,-0.04781992,0.08413536
0.02068379,-0.06419132,0.08201996
-0.006758873,-0.05522852,0.08230055
-0.02490872,-0.05079162,0.07282708
-0.0211857,-0.03550263,0.06598186
