bodyx,bodyy,bodyz
0.2620335,0.4383978,-0.2549542
0.4201476,0.1008414,-0.2575691
0.440655,-0.0979879,-0.1293863
0.4137479,-0.1222489,0.01136999
0.2932973,0.06247514,0.0398569
0.03604009,0.2882617,0.02147021
-0.2843768,0.4863458,0.007774512
-0.4309219,0.5977266,-0.05592759
-0.3855689,0.3880473,-0.02213766
-0.4290828,0.2338405,0.1183399
-0.4075325,0.1780381,0.1733777
-0.3068076,0.05467037,0.2043805
-0.3969728,0.1281322,0.1780471
-0.4661365,0.1236255,0.118229
-0.5084434,0.08508141,0.1512288
-0.5356063,0.1438078,0.1477875
-0.3350346,0.02819585,0.1523163
-0.1329312,-0.106413,0.1700603
-0.09142515,-0.2260279,0.1407029
-0.1354528,-0.2102285,0.1606451
-0.1398074,-0.09458785,0.1278418
-0.09569546,-0.1099425,0.03664794
-0.1412681,0.002857391,-0.05237639
-0.2219429,-0.03138369,-0.105606
-0.4455455,-0.5047256,-0.03966498
-0.674924,-0.843957,0.07453221
-0.5442953,-0.4796912,0.3945391
-0.3751411,0.3433751,0.7636771
-0.1665256,0.8500746,0.518192
0.4187753,0.8912184,-0.07300944
0.734265,0.412885,-0.3723751
0.4228977,-0.3003441,-0.4724147
0.159736,-0.3382984,-0.4277102
0.03872373,-0.04770066,-0.3286468
-0.1180735,0.1529711,-0.3491408
-0.04057606,0.4056888,-0.3760944
0.1223432,0.2408143,-0.4782464
0.2986534,-0.1036112,-0.5206697
0.5314885,-0.2486288,-0.4104779
0.5632735,-0.404107,-0.3497553
0.5872087,-0.3968001,-0.1550476
0.5823633,-0.2600169,0.01043296
0.3971252,-0.1674018,0.01764582
0.35597,-0.08735714,0.108307
0.3867513,-0.1113042,0.102947
0.3921904,-0.1786814,0.06951913
0.3931549,-0.2177209,0.09216304
0.2428511,-0.2119618,0.08534436
0.03581137,-0.0825907,0.1637847
-0.1202823,0.06429529,0.2364808
-0.1193589,0.1067445,0.309929
-0.008097489,0.01137683,0.365325
0.0519511,-0.08890255,0.3316474
0.08576595,-0.01764355,0.2883247
0.06626801,0.05391683,0.1306249
0.04220606,0.1206474,-0.06122842
0.04343573,0.27392,-0.1334916
0.1439865,0.262349,-0.170436
0.2895692,0.01848002,-0.255751
0.06970545,-0.3566047,-0.4505612
-0.3705796,-0.6299019,-0.5794073
-0.6780316,-0.6001594,-0.4423039
-0.7556755,-0.4384578,-0.2598688
-0.490898,-0.02915124,-0.2455377
-0.1146891,0.573073,-0.2637438
0.2711788,0.6161984,-0.2601011
0.5559289,0.1054423,-0.2681868
0.4388433,-0.1935228,-0.1517064
0.2362399,-0.1416411,0.03071226
0.09910615,0.007548439,0.1497248
-0.2119268,0.1741944,0.2402317
-0.5214061,0.3466246,0.2373619
-0.6675198,0.4125155,0.1841694
-0.6622619,0.2599028,0.1992244
-0.6009464,0.1113273,0.2228595
-0.5909552,0.08086473,0.2554331
-0.5409378,0.03787743,0.3097435
-0.5058356,0.03867401,0.2943127
-0.5082512,0.06032005,0.2348466
-0.4208725,0.08164597,0.1707946
-0.2917106,0.1110083,0.07696477
-0.1631895,0.07215468,0.0279051
-0.1078201,0.01882701,0.03750158
-0.1294268,-0.1042479,0.07835039
-0.1031607,-0.2822415,0.1513129
