bodyx,bodyy,bodyz
-0.02932096,-0.416827,0.2425149
0.09621789,-0.53514,0.1892599
0.2663809,-0.5330975,0.07682448
0.3333936,-0.3687529,-0.07246252
0.1583441,-0.2177381,-0.1875589
0.05622602,-0.2669656,-0.1689721
-0.04102217,-0.3529355,-0.1331777
-0.1799067,-0.2758953,-0.08016777
-0.2176301,0.04359462,-0.02090803
-0.2687882,0.5635462,-0.1089507
-0.2327583,0.8261362,-0.1324341
0.1666667,0.5731335,0.1221314
0.8371269,0.4547267,0.334521
1.250094,0.6707118,0.1109424
1.299692,0.596509,-0.335746
1.232116,0.0646977,-0.5976082
0.7596755,-0.6292187,-0.6770114
0.116594,-0.8518892,-0.5516597
-0.01528963,-0.5656601,-0.2607999
0.1012517,-0.5179468,-0.01365298
0.2482834,-0.5369914,0.05524009
0.735449,-0.613831,-0.1282434
1.260861,-1.017778,-0.2440639
1.427823,-1.070229,-0.1876291
1.462217,-0.9434904,-0.1012461
1.367864,-0.9232196,0.1956506
1.105318,-0.6252427,0.4858257
0.9201476,-0.4267151,0.6068095
0.7311727,-0.2761548,0.6566366
0.5650094,-0.0272109,0.5951314
0.5006698,-0.05613991,0.5800687
0.4522719,-0.08658522,0.5077146
0.5486672,-0.03441332,0.384457
0.7071429,-0.02877326,0.3629492
0.8493397,0.009722637,0.2218491
0.9609076,-0.1066637,-0.005565349
0.8834122,-0.3004522,-0.237737
0.7609995,-0.3772629,-0.3290259
0.5760318,-0.3238236,-0.1650383
0.2250915,-0.07079029,-0.1218041
-0.1440761,0.1282455,-0.284618
-0.6440696,-0.1712565,-0.5006471
-1.064707,-0.6419842,-0.6926773
-0.9396911,-0.518454,-0.6915471
-0.6080172,0.1934083,-0.4728711
-0.471242,1.025307,-0.1581287
-0.518794,1.317608,-0.0187906
-0.8196286,0.8857318,-0.04654106
-1.103451,0.5869084,0.07883735
-1.122551,0.4287855,0.2710763
-1.078161,0.2712524,0.3822734
-1.083619,0.6262876,0.4442812
-1.154183,0.881512,0.3759845
-1.177939,0.7958351,0.2513092
-1.07764,0.6283653,0.2036101
-0.8392072,0.07887318,0.1972789
-0.4434888,-0.4480456,0.2012435
-0.1318566,-0.651251,0.1441609
0.07968302,-0.6359335,0.005086239
0.1804647,-0.4297311,-0.1040243
0.04573605,-0.1855891,-0.1592002
-0.08261797,0.0004784517,-0.1543044
-0.2183841,-0.04515121,-0.08006841
-0.3695244,0.1723257,-0.04119916
-0.326739,0.9256734,-0.1374482
-0.3311623,1.295754,-0.2700134
-0.3663786,0.9187213,-0.1976128
0.04008819,0.4291279,0.06919997
0.7400881,0.4532009,0.263873
1.167397,0.8280626,0.1414467
1.223344,1.000603,-0.242965
0.9956708,0.5869318,-0.5681915
0.4375721,-0.2190272,-0.7731497
-0.1567691,-0.617951,-0.7699061
-0.2701203,-0.8752737,-0.4372233
0.0385282,-1.127912,-0.1034562
0.4762819,-0.9034635,-0.05001104
1.136406,-0.866647,-0.2345554
1.623027,-0.9065057,-0.3912507
1.564429,-0.7288879,-0.3882664
1.439275,-0.8099581,-0.1746177
1.138923,-0.7037467,0.3256303
0.5865727,-0.3821798,0.6902344
0.3072417,-0.1491071,0.832156
0.14078,0.04932474,0.8949026
0.1117036,0.01835165,0.7097519
0.3487345,-0.0663249,0.5442167
0.5302568,-0.1031102,0.4182644
0.7143054,-0.07674587,0.2677611
0.8338723,-0.02489485,0.2087967
0.7907324,-0.2816999,0.02789497
0.7132495,-0.5993383,-0.08187617
0.5489057,-0.6134701,-0.05727886
0.3676642,-0.348223,-0.1048228
0.1138447,-0.05356072,-0.180129
-0.4099089,-0.1105273,-0.362168
-0.9551308,-0.4781593,-0.5418295
-0.9972205,-0.7123682,-0.6583728
-0.4972111,-0.2888152,-0.6831137
-0.0004407858,0.5935267,-0.470938
0.08368995,1.034103,-0.2557855
-0.1779819,0.8776786,-0.167603
-0.4951599,0.5290122,-0.07606765
-0.8320992,0.2202098,0.1068037
-1.094093,0.2099714,0.3149183
-1.152789,0.6450832,0.4258781
-1.290952,1.21123,0.4597692
-1.330381,1.281721,0.3709788
-1.104733,0.7385145,0.2749638
-0.8742907,0.08393362,0.2732297
-0.5209194,-0.2959457,0.2576792
-0.1414206,-0.4620689,0.2519132
0.1475032,-0.5493542,0.1688393
0.3227082,-0.3946223,0.02611071
0.2345428,-0.1393126,-0.01535064
0.03284086,-0.08796683,0.004716992
-0.2308388,-0.09567963,0.04751586
-0.265134,-0.04472446,0.1185356
-0.08939133,0.1623175,0.1793083
-0.1950029,0.6680441,0.01891415
-0.3172538,1.232738,-0.2348858
-0.3688878,1.190217,-0.142617
-0.2304281,0.5069623,0.1318629
0.3708876,0.2153136,0.2941593
0.8699255,0.5248879,0.2117795
1.053094,0.6142654,-0.1058703
0.9374124,0.04545418,-0.3007166
0.4503112,-0.588577,-0.3867933
-0.03011419,-0.4953974,-0.4643021
-0.1477719,-0.5306622,-0.3703748
0.1530387,-1.075444,-0.1845458
0.4387576,-1.068209,-0.003454955
0.5176141,-0.5368252,0.08383544
0.1969008,-0.2723821,0.0981888
-0.4643787,-1.270522,0.2693987
-0.472501,-2.327146,0.5664551
-0.1883191,-0.9488677,0.6868888
0.1983491,0.7879173,0.480758
1.018743,0.7473192,0.2162774
0.8514429,0.528258,0.1513931
0.2987768,0.2179742,0.289411
0.372986,-0.4442112,0.5243228
0.08102502,-0.425759,0.5936186
0.1805634,-0.0600616,0.4496659
0.6537781,0.0481555,0.2386845
0.6643597,0.0191731,0.03348173
0.8807939,-0.1372144,-0.118702
0.8257035,-0.3464086,-0.2596857
0.6023266,-0.404858,-0.3291563
0.6868317,-0.2472906,-0.3090636
0.259898,-0.004930744,-0.3612198
-0.3477351,0.08523241,-0.5027242
-0.8557265,-0.1203261,-0.6683454
-1.156607,-0.315798,-0.7376206
-0.7473898,-0.1617589,-0.6261707
-0.3138907,-0.04904232,-0.4919399
-0.2195801,-0.2191845,-0.4312423
-0.3498949,-0.2123325,-0.4005962
-0.7482826,0.09324473,-0.2701205
-1.128541,0.3804441,0.0871555
-1.423968,0.4719942,0.3936214
-1.569636,0.6083774,0.5035449
-1.651724,0.9244321,0.5932538
-1.68309,0.888882,0.525449
-1.478803,0.6550309,0.3401565
-1.232304,0.628049,0.2260975
-0.8416304,0.2542495,0.1795427
-0.3298598,-0.3349234,0.2202348
-0.03433028,-0.6036772,0.1663581
0.07470109,-0.6175061,0.05741213
0.1285157,-0.5619635,0.01093727
0.1941748,-0.5270127,-0.05720257
