bodyx,bodyy,bodyz
-0.03788964,-0.102434,0.1991802
-0.04249238,-0.09086525,0.1911639
-0.04465764,-0.06948697,0.1823402
-0.04518324,-0.03665798,0.1785923
-0.04567058,-0.02245004,0.1733814
-0.04588778,-0.04368742,0.1689208
-0.04929737,-0.05312938,0.1708231
-0.05179298,-0.05759894,0.1714243
-0.05119488,-0.0610278,0.1702693
-0.05035125,-0.04686507,0.1682493
-0.0509855,-0.04275184,0.1661577
-0.05083351,-0.03949613,0.1687253
-0.04996698,-0.03725218,0.1702278
-0.05007223,-0.0447759,0.1621618
-0.05000152,-0.0424268,0.1531115
-0.05094616,-0.04543842,0.1551213
-0.05161796,-0.0482712,0.1595024
-0.05268808,-0.04486338,0.1612132
-0.05617774,-0.04981586,0.166055
-0.05600437,-0.04866557,0.1655259
-0.05315978,-0.04863403,0.1609458
-0.052097,-0.05173443,0.1615504
-0.04736086,-0.05156166,0.1617466
-0.04139682,-0.05814288,0.1674411
-0.04252289,-0.0603074,0.1784493
-0.04533767,-0.05984564,0.1779652
-0.04502106,-0.06037576,0.1751005
-0.04652363,-0.06039461,0.1798975
-0.04902824,-0.06687736,0.1818978
-0.04975262,-0.06753056,0.1806075
-0.0501897,-0.06566802,0.1809628
-0.05055621,-0.06776852,0.1833494
-0.05069158,-0.06500925,0.1842279
-0.04993153,-0.06013436,0.1822549
-0.04820725,-0.05479001,0.1816375
-0.0460144,-0.0556697,0.179616
-0.0437666,-0.06345831,0.1775022
-0.04187666,-0.07118929,0.1805612
-0.03952957,-0.0782844,0.1828149
-0.03957444,-0.07472012,0.1807965
-0.04257359,-0.06966546,0.1817407
-0.04332127,-0.07786181,0.1926693
-0.03901988,-0.08596938,0.2040142
-0.03430893,-0.09468838,0.203409
-0.03837891,-0.1032509,0.2021399
-0.04321208,-0.09510193,0.2047041
-0.03951788,-0.08159822,0.1992496
-0.03742548,-0.0775545,0.1917042
-0.036038,-0.08382813,0.1880414
-0.03373853,-0.09468124,0.187212
-0.03532375,-0.09425358,0.191724
-0.03524628,-0.09031526,0.1923433
-0.03683462,-0.09288495,0.1908247
-0.03937673,-0.09224675,0.1904992
-0.036981,-0.09297465,0.1847249
-0.03452346,-0.09520831,0.1851347
-0.02993821,-0.09536251,0.1867589
-0.02781448,-0.09375152,0.1813962
-0.03217347,-0.07720321,0.1769409
-0.03324691,-0.05832467,0.1679313
-0.03415632,-0.05945361,0.1626089
-0.03638922,-0.0618338,0.1592085
-0.03701798,-0.05421989,0.1501993
-0.04040441,-0.05260474,0.1508136
-0.04192824,-0.0488482,0.1503092
-0.04042542,-0.0389426,0.1457965
-0.04094138,-0.0424102,0.1485109
-0.04171719,-0.04542845,0.1471568
-0.04000964,-0.04077682,0.1466761
-0.03431427,-0.04547429,0.1501527
-0.02913417,-0.04695264,0.150525
-0.03158435,-0.04303282,0.1513558
-0.03681668,-0.03987557,0.1492646
-0.03688995,-0.03414774,0.1473425
-0.0360629,-0.03681635,0.1463457
-0.03617217,-0.04144031,0.1422766
-0.03468744,-0.04210322,0.1433771
-0.03579183,-0.04745467,0.1461823
-0.03695926,-0.04824896,0.1460706
-0.03650344,-0.03699828,0.1416147
-0.03777494,-0.02557665,0.1295301
-0.03767843,-0.02825569,0.1231599
-0.03651623,-0.03484371,0.1254419
-0.03477322,-0.03364794,0.1283074
-0.0335949,-0.03493926,0.1315186
-0.03479988,-0.03673716,0.1325317
-0.03381376,-0.03690533,0.1333665
-0.03248511,-0.03848673,0.1341443
-0.03262449,-0.037118,0.1347079
-0.03171412,-0.03962416,0.1372751
-0.03214369,-0.04264317,0.1349918
-0.0330073,-0.04278375,0.1308486
-0.03406055,-0.04581821,0.1305382
-0.03646794,-0.04491154,0.1299935
-0.03534058,-0.04725532,0.1328763
-0.03311362,-0.04986267,0.1365097
-0.03449192,-0.04193525,0.1324944
-0.03499001,-0.04089957,0.128745
-0.03414723,-0.04379986,0.1294859
-0.03133671,-0.04186303,0.1264836
-0.02696966,-0.04038391,0.118199
-0.02768961,-0.03595373,0.1119197
-0.02903213,-0.03611613,0.1156549
-0.0283791,-0.03722926,0.1211044
-0.02980753,-0.03423533,0.1157514
-0.02899948,-0.03824108,0.1121177
-0.02775614,-0.04001415,0.1142844
-0.02985137,-0.03516046,0.1103202
-0.03168416,-0.03249055,0.1071916
-0.03217839,-0.03312861,0.1071168
-0.02985373,-0.03680834,0.1073563
-0.02563031,-0.03983981,0.1135292
-0.0246794,-0.04234794,0.1178135
-0.02744089,-0.04052898,0.1142583
-0.02985136,-0.03013882,0.1037026
-0.02921283,-0.02122039,0.09162994
-0.02929605,-0.02096427,0.09119983
-0.03143271,-0.02438128,0.09572232
-0.02931913,-0.02416039,0.09631356
-0.02388379,-0.02566095,0.09856701
-0.02060727,-0.02844507,0.09768983
-0.02121949,-0.02547417,0.09359749
-0.02397842,-0.02621661,0.09415899
-0.02384665,-0.02952426,0.09389326
-0.0234408,-0.0294128,0.09298461
-0.02428124,-0.0288398,0.0965679
-0.02281989,-0.0283136,0.09617321
-0.02236549,-0.03012617,0.08944983
-0.02176381,-0.03086119,0.08523173
-0.02096936,-0.03259989,0.08933368
-0.02232197,-0.03323851,0.09452971
-0.02187492,-0.02595265,0.09053298
-0.02188951,-0.02089147,0.0873694
-0.02238681,-0.019851,0.08772063
-0.02125565,-0.021006,0.08371053
-0.02052779,-0.02346108,0.08217801
-0.01956543,-0.02364814,0.07858532
-0.02057935,-0.02456159,0.07224675
-0.02108365,-0.02288701,0.07601342
-0.01949298,-0.02164882,0.07931613
-0.02024952,-0.02154562,0.07492258
-0.02008875,-0.01943822,0.07353604
-0.01982117,-0.02130257,0.07386562
-0.02097293,-0.02214773,0.07187394
-0.0193703,-0.02191905,0.07082838
-0.01829194,-0.02235628,0.07043687
-0.01843595,-0.02044067,0.07037209
-0.01652019,-0.0214019,0.0734161
-0.01513638,-0.02239363,0.07602812
-0.01670416,-0.02434792,0.07376765
-0.01841677,-0.02625335,0.07051706
-0.01667293,-0.01946085,0.06765039
-0.01519572,-0.01295467,0.06260131
-0.01601939,-0.01374455,0.05771342
-0.01497409,-0.01617148,0.05499629
-0.01447358,-0.01589931,0.05421336
-0.0169297,-0.01275559,0.05444689
-0.01868695,-0.01084786,0.05310629
-0.01797861,-0.01358304,0.05234121
-0.01641236,-0.0169873,0.05256046
-0.01493929,-0.01353154,0.05110431
-0.01290986,-0.01094398,0.05182356
-0.01441083,-0.01566746,0.05446762
-0.019963,-0.01719463,0.05651789
-0.02226294,-0.01458977,0.05642592
-0.01944086,-0.0132715,0.0529683
-0.01414615,-0.01428752,0.05230233
-0.01156232,-0.01598843,0.05273649
-0.01215043,-0.01531191,0.05281833
-0.01232241,-0.0149398,0.05426343
-0.01460401,-0.01433825,0.05121663
-0.01516977,-0.0142722,0.04996591
-0.01232293,-0.01799079,0.05003053
-0.01114664,-0.01951067,0.04605864
-0.01015208,-0.0168392,0.04556657
-0.01014003,-0.01530554,0.04470509
-0.01090126,-0.01723016,0.04499926
-0.01149727,-0.01854116,0.04787719
-0.01251253,-0.01652775,0.0471085
-0.01207808,-0.01568105,0.04992695
-0.01200363,-0.01607725,0.05254296
-0.01048782,-0.01604819,0.05042927
-0.007295094,-0.01811652,0.04913102
-0.005453987,-0.02213831,0.04719007
-0.004461902,-0.02471105,0.04564089
-0.007203242,-0.02334144,0.04606285
-0.01098826,-0.02002471,0.04787529
-0.01170944,-0.01772427,0.0469321
-0.01061789,-0.01887988,0.04549678
-0.007255977,-0.02276748,0.04911777
-0.005179578,-0.02619918,0.05046435
-0.00641024,-0.0290375,0.04985611
-0.008032386,-0.02304943,0.04807314
-0.01021127,-0.006250129,0.04009845
-0.01201908,0.0007447617,0.03165727
-0.008513399,-0.01116809,0.02930149
-0.002837375,-0.02110529,0.03207716
-0.003803931,-0.0118177,0.03299009
-0.007576131,-0.003597091,0.03284906
-0.009387215,-0.009634184,0.03107153
-0.009690885,-0.009738607,0.02546823
-0.007668229,-0.01009398,0.02717606
-0.008981126,-0.01506853,0.03052528
-0.0119764,-0.008982533,0.03077509
-0.01127396,-0.007693961,0.03574507
-0.008919276,-0.01222738,0.03661984
-0.005031082,-0.01047985,0.03443781
-0.005213962,-0.0141589,0.03442641
-0.007112827,-0.01688822,0.03328149
-0.004744585,-0.01329475,0.03291998
-0.006179036,-0.01107677,0.03006995
-0.008538434,-0.007948332,0.02674873
-0.008843229,-0.008445396,0.02620844
-0.009447463,-0.01087187,0.02555774
-0.005288352,-0.009109509,0.02526331
-0.002505298,-0.007881528,0.02365237
-0.002605685,-0.005994553,0.02263639
-0.00132255,-0.005674288,0.02220472
-0.002369415,-0.008723372,0.01865284
-0.00260996,-0.008209744,0.01573137
-0.00291899,-0.004598949,0.01610707
-0.005272149,-0.0002810688,0.01687458
-0.004759501,-0.0004158629,0.01526005
-0.002576351,-0.004431983,0.01444023
-0.001933423,-0.00351777,0.01456333
-0.003086525,-0.002090507,0.01198353
-0.003306162,0.0001334856,0.01054069
-0.003786922,0.003926741,0.01085599
-0.005091485,0.0002686555,0.01136191
-0.00388514,-0.003317545,0.01251833
-0.004377832,-0.003349299,0.01185641
-0.004862304,-0.007151736,0.01038544
-0.003869134,-0.008738848,0.01042924
-0.005902255,-0.002981199,0.01100148
-0.006320299,0.008414732,0.009473536
-0.006149456,0.016923,0.005974477
-0.007392274,0.01154465,0.001921296
-0.007125725,0.004632015,-0.0007145573
-0.005660788,0.008000763,0.001526845
-0.001091037,0.007644357,0.00488995
0.002038636,0.005183288,0.006285076
0.00169147,0.008530717,0.003301907
0.001853026,0.006408304,-0.002611627
-0.0009171364,0.002289598,0.0001899921
-0.004097398,6.424811e-05,0.004568239
-0.00147034,-0.002429804,0.003733748
0.001323765,0.0007183392,0.005449423
-0.001409433,0.0005040318,0.005107481
-0.003152391,-0.004160964,0.004927152
-0.001950553,-0.005764923,0.006350638
-0.002820247,-0.006346661,0.004308397
-0.002963618,-0.002453584,0.003727256
-0.00417331,0.003854214,0.002511043
-0.007103637,0.010885,0.001709106
-0.006065153,0.01190674,0.002768511
-0.003951932,0.0003120102,0.001239393
-7.089291e-05,-0.00701527,0.001538064
0.002751511,-0.004918718,0.002076668
-0.001776018,0.000193322,0.001729526
-0.00268403,0.004340475,0.002669893
0.0004057471,0.002529498,0.00193099
-0.001753308,0.0007000692,0.002180957
-0.001528736,-0.00186067,0.003503757
3.793642e-05,-0.005806266,0.004277292
-0.002411972,-0.007363934,0.004575402
-0.001943521,-0.01068528,0.004533954
-0.001549927,-0.01306225,0.006318526
-0.003864511,-0.01134399,0.00546009
-0.004278152,-0.006733038,0.002304207
-0.004934926,-0.003710987,-2.262081e-05
-0.004821185,-0.005680556,-0.004261031
-0.001796287,-0.005982894,-0.005851582
0.0002182266,-0.004934138,-0.004275567
-0.0006865483,-0.006295059,-0.001213374
-0.0009214997,-0.005271211,0.003205795
-0.001167352,0.001303471,-0.0009171688
-0.003782365,0.008632738,-0.008786357
-0.002655236,0.008377235,-0.01028498
-0.0001112699,0.005183306,-0.01199335
-0.0004757079,0.007189433,-0.01177953
0.0008508575,0.01001429,-0.007605847
0.001091603,0.01530061,-0.0064041
-0.0005051404,0.02168181,-0.006212451
-0.002218492,0.018263,-0.005799887
-0.004170694,0.01011004,-0.00529826
-0.002814628,0.00296076,-0.004427655
-0.0005672253,-0.001487915,-0.004234373
0.0004584722,0.001508471,-0.0007174526
-0.0005376029,0.002722337,0.002635889
-0.003620832,-0.0002799103,0.0009648232
-0.003377571,-0.002323429,1.555873e-05
-0.002076554,-0.004574087,0.001378806
-0.0007193744,-0.001163459,0.001521275
0.003252095,0.002473827,0.0005353312
0.004356317,-0.003181413,-0.0001343714
0.003870174,-0.008829458,-0.0007855478
0.004992414,-0.008318127,-0.0008826739
0.003812437,-0.006329277,-0.0009198886
0.002201031,-0.00597102,-0.001317664
0.002584416,-0.005914971,2.896503e-05
0.001906758,-0.005075906,0.001693662
0.0003501548,-0.002928468,0.00357354
0.0002059081,0.0005637439,0.003991405
-4.824182e-05,0.002634299,0.0004607079
-0.0008046022,0.002131006,-0.003230157
-0.0004972399,-0.0008184965,-0.004748669
-0.0003962679,-0.004320163,0.0004521129
0.0001367367,-0.007257534,0.003825219
0.00183421,-0.009165572,-0.001065666
0.001692789,-0.005043226,0.001702748
