bodyx,bodyy,bodyz
0.00266524,-0.04544793,-0.02123679
0.003965019,-0.04269766,-0.02293286
0.00617176,-0.04292669,-0.02259018
0.006630674,-0.04257191,-0.02174812
0.006655422,-0.04278948,-0.02274193
0.006945647,-0.04307832,-0.02386353
0.007201433,-0.0420117,-0.02492705
0.007442898,-0.04207616,-0.02414031
0.00752342,-0.03893239,-0.02133719
0.007254953,-0.03436893,-0.01781342
0.005748922,-0.03307298,-0.01322565
0.005665312,-0.03344542,-0.01319857
0.009028742,-0.0359685,-0.01718419
0.01089135,-0.03932708,-0.0182864
0.01066965,-0.04278774,-0.01947198
0.01152133,-0.04497228,-0.0211536
0.0111421,-0.04351506,-0.02083366
0.01074428,-0.04182993,-0.01857184
0.01126076,-0.04068076,-0.01348752
0.009126346,-0.03809179,-0.01061125
0.00768102,-0.03618025,-0.009149016
0.008769707,-0.03534979,-0.008195775
0.01008624,-0.03237015,-0.01151864
0.01149643,-0.03029834,-0.01093097
0.01084623,-0.0308313,-0.0063428
0.009502983,-0.03030419,-0.005297534
0.009476175,-0.03197655,-0.008466138
0.009900547,-0.03224132,-0.01447471
0.01068293,-0.02878431,-0.01607677
0.009552221,-0.02781081,-0.01492691
0.008358683,-0.02497365,-0.01575805
0.009704161,-0.0229152,-0.01228737
0.009939153,-0.0237874,-0.007633071
0.007848786,-0.02207514,-0.00857175
0.006498206,-0.02214489,-0.009219221
0.008804015,-0.02253351,-0.007062707
0.01283635,-0.02250289,-0.006564231
0.01377598,-0.02308726,-0.003659274
0.01181914,-0.02112252,0.000178303
0.01001862,-0.02021681,-0.003771281
0.009624131,-0.01843167,-0.007179447
0.00937046,-0.0166724,-0.003826441
0.007429569,-0.01653262,-0.00211552
0.005150637,-0.01341345,-0.002739726
0.005260587,-0.01209095,-0.003117201
0.006726808,-0.01062867,-0.006221505
0.006816451,-0.008825477,-0.007863882
0.006809572,-0.01376213,-0.002135903
0.007138257,-0.01630305,0.001978336
0.006091093,-0.009769752,-0.001442251
0.005323778,-0.001986354,-0.00383562
0.004687126,-0.0008046745,-0.002612901
0.003888865,-0.002431481,-0.00148636
0.003689852,-0.001610893,-0.0008203529
0.002128897,-0.002717194,-0.0001249635
0.001007799,-0.00225814,0.001790167
0.0001739875,7.631501e-05,0.006872129
-0.001342793,-0.001249732,0.0135587
0.0005369024,-0.002200788,0.01658458
0.003467812,-0.003952938,0.01405904
0.004238551,-0.005022484,0.01112127
0.002392217,-0.0007692289,0.01307251
-0.001065985,0.005414436,0.01611526
-0.0007429471,0.01070609,0.01423534
0.0009991177,0.01052799,0.005179445
0.001976671,0.006036811,-0.004743064
0.003829476,0.001551778,-0.0006193955
0.002880446,-0.0001611248,0.006645778
0.00243057,0.003523872,0.001745509
0.004767859,0.004310057,0.0006740746
0.005037318,0.003375291,0.002996038
0.002909129,0.006035431,0.001172771
-0.0005207934,0.005839421,0.0034184
-0.001758999,0.004719998,0.004657403
-0.0002937863,0.003802849,0.004595412
0.0005071478,0.004113985,0.006444047
0.00177857,0.007322153,0.009525186
0.001703185,0.006942802,0.01507858
0.0003805802,0.003581769,0.01371172
0.0005888051,0.0007243294,0.009614204
-0.0001373166,0.004286089,0.008109393
-0.0007788225,0.01071227,0.003638473
-0.0006059352,0.008672002,0.006610799
-0.001353746,0.007791106,0.01206283
-0.002717042,0.009098803,0.008360338
-0.005629548,0.005973624,0.006153655
-0.006794326,0.006422463,0.006159178
-0.003673229,0.00796202,0.006367375
1.140443e-05,0.007956242,0.009872994
0.0009371719,0.008736737,0.01153755
-0.001429203,0.008758901,0.01282985
-0.004685554,0.00998503,0.01490831
-0.008008618,0.01031775,0.01529793
-0.008188499,0.01093102,0.01698917
-0.005935397,0.01284798,0.01844258
-0.007194266,0.009881894,0.0177623
-0.004585356,0.00667962,0.01365557
0.001419556,0.00747099,0.006507035
0.002214564,0.006984027,0.003298311
0.001820297,0.006187972,0.001923436
-0.001209972,0.007150892,0.001456284
-0.004916929,0.007361776,0.005665372
-0.00398654,0.007169027,0.0061849
-0.003567412,0.007581582,0.004309383
-0.003492864,0.008456879,0.005270849
-0.002624641,0.009584331,0.002919972
-0.00170162,0.00854812,0.001134418
-0.0001948406,0.006516778,0.00113218
